Date,Close,Open,Volume
2025-05-20 09:00:00,7780.0,7760.0,129.0
2025-05-20 09:01:00,7800.0,7760.0,138.0
2025-05-20 09:02:00,7820.0,7760.0,146.0
2025-05-20 09:03:00,7800.0,7760.0,213.0
2025-05-20 09:04:00,7808.0,7760.0,224.0
2025-05-20 09:05:00,7808.0,7760.0,241.0
2025-05-20 09:06:00,7808.0,7760.0,255.0
2025-05-20 09:07:00,7805.0,7760.0,278.0
2025-05-20 09:08:00,7799.0,7760.0,284.0
2025-05-20 09:09:00,7799.0,7760.0,285.0
2025-05-20 09:10:00,7776.0,7760.0,302.0
2025-05-20 09:11:00,7765.0,7760.0,308.0
2025-05-20 09:12:00,7768.0,7760.0,325.0
2025-05-20 09:13:00,7758.0,7760.0,332.0
2025-05-20 09:14:00,7758.0,7760.0,332.0
2025-05-20 09:15:00,7768.0,7760.0,333.0
2025-05-20 09:16:00,7774.0,7760.0,352.0
2025-05-20 09:17:00,7780.0,7760.0,354.0
2025-05-20 09:18:00,7780.0,7760.0,354.0
2025-05-20 09:19:00,7783.0,7760.0,360.0
2025-05-20 09:20:00,7777.0,7760.0,373.0
2025-05-20 09:21:00,7762.0,7760.0,385.0
2025-05-20 09:22:00,7770.0,7760.0,389.0
2025-05-20 09:23:00,7762.0,7760.0,396.0
2025-05-20 09:24:00,7752.0,7760.0,401.0
2025-05-20 09:25:00,7758.0,7760.0,406.0
2025-05-20 09:26:00,7767.0,7760.0,407.0
2025-05-20 09:27:00,7771.0,7760.0,417.0
2025-05-20 09:28:00,7763.0,7760.0,427.0
2025-05-20 09:29:00,7758.0,7760.0,433.0
2025-05-20 09:30:00,7773.0,7760.0,438.0
2025-05-20 09:31:00,7773.0,7760.0,438.0
2025-05-20 09:32:00,7778.0,7760.0,441.0
2025-05-20 09:33:00,7780.0,7760.0,443.0
2025-05-20 09:34:00,7790.0,7760.0,445.0
2025-05-20 09:35:00,7790.0,7760.0,445.0
2025-05-20 09:36:00,7790.0,7760.0,445.0
2025-05-20 09:37:00,7797.0,7760.0,447.0
2025-05-20 09:38:00,7811.0,7760.0,452.0
2025-05-20 09:39:00,7811.0,7760.0,452.0
2025-05-20 09:40:00,7801.0,7760.0,488.0
2025-05-20 09:41:00,7792.0,7760.0,489.0
2025-05-20 09:42:00,7795.0,7760.0,491.0
2025-05-20 09:43:00,7795.0,7760.0,491.0
2025-05-20 09:44:00,7799.0,7760.0,494.0
2025-05-20 09:45:00,7814.0,7760.0,498.0
2025-05-20 09:46:00,7804.0,7760.0,507.0
2025-05-20 09:47:00,7804.0,7760.0,507.0
2025-05-20 09:48:00,7811.0,7760.0,508.0
2025-05-20 09:49:00,7805.0,7760.0,532.0
2025-05-20 09:50:00,7803.0,7760.0,539.0
2025-05-20 09:51:00,7809.0,7760.0,541.0
2025-05-20 09:52:00,7805.0,7760.0,542.0
2025-05-20 09:53:00,7805.0,7760.0,545.0
2025-05-20 09:54:00,7805.0,7760.0,545.0
2025-05-20 09:55:00,7805.0,7760.0,545.0
2025-05-20 09:56:00,7806.0,7760.0,546.0
2025-05-20 09:57:00,7802.0,7760.0,548.0
2025-05-20 09:58:00,7787.0,7760.0,576.0
2025-05-20 09:59:00,7788.0,7760.0,578.0
2025-05-20 10:00:00,7796.0,7760.0,581.0
2025-05-20 10:01:00,7796.0,7760.0,581.0
2025-05-20 10:02:00,7796.0,7760.0,586.0
2025-05-20 10:03:00,7791.0,7760.0,592.0
2025-05-20 10:04:00,7795.0,7760.0,596.0
2025-05-20 10:05:00,7792.0,7760.0,611.0
2025-05-20 10:06:00,7794.0,7760.0,617.0
2025-05-20 10:07:00,7795.0,7760.0,630.0
2025-05-20 10:08:00,7789.0,7760.0,636.0
2025-05-20 10:09:00,7797.0,7760.0,638.0
2025-05-20 10:10:00,7791.0,7760.0,640.0
2025-05-20 10:11:00,7791.0,7760.0,640.0
2025-05-20 10:12:00,7783.0,7760.0,647.0
2025-05-20 10:13:00,7777.0,7760.0,648.0
2025-05-20 10:14:00,7779.0,7760.0,651.0
2025-05-20 10:15:00,7783.0,7760.0,652.0
2025-05-20 10:16:00,7777.0,7760.0,662.0
2025-05-20 10:17:00,7762.0,7760.0,666.0
2025-05-20 10:18:00,7762.0,7760.0,666.0
2025-05-20 10:19:00,7756.0,7760.0,667.0
2025-05-20 10:20:00,7747.0,7760.0,670.0
2025-05-20 10:21:00,7747.0,7760.0,670.0
2025-05-20 10:22:00,7753.0,7760.0,673.0
2025-05-20 10:23:00,7755.0,7760.0,674.0
2025-05-20 10:24:00,7759.0,7760.0,675.0
2025-05-20 10:25:00,7759.0,7760.0,675.0
2025-05-20 10:26:00,7766.0,7760.0,678.0
2025-05-20 10:27:00,7749.0,7760.0,697.0
2025-05-20 10:28:00,7749.0,7760.0,697.0
2025-05-20 10:29:00,7747.0,7760.0,702.0
2025-05-20 10:30:00,7747.0,7760.0,702.0
2025-05-20 10:31:00,7730.0,7760.0,719.0
2025-05-20 10:32:00,7735.0,7760.0,722.0
2025-05-20 10:33:00,7735.0,7760.0,722.0
2025-05-20 10:34:00,7735.0,7760.0,722.0
2025-05-20 10:35:00,7731.0,7760.0,732.0
2025-05-20 10:36:00,7731.0,7760.0,738.0
2025-05-20 10:37:00,7735.0,7760.0,739.0
2025-05-20 10:38:00,7735.0,7760.0,739.0
2025-05-20 10:39:00,7729.0,7760.0,745.0
2025-05-20 10:40:00,7725.0,7760.0,748.0
2025-05-20 10:41:00,7725.0,7760.0,754.0
2025-05-20 10:42:00,7725.0,7760.0,754.0
2025-05-20 10:43:00,7725.0,7760.0,754.0
2025-05-20 10:44:00,7730.0,7760.0,755.0
2025-05-20 10:45:00,7735.0,7760.0,756.0
2025-05-20 10:46:00,7741.0,7760.0,762.0
2025-05-20 10:47:00,7741.0,7760.0,763.0
2025-05-20 10:48:00,7743.0,7760.0,764.0
2025-05-20 10:49:00,7737.0,7760.0,771.0
2025-05-20 10:50:00,7736.0,7760.0,772.0
2025-05-20 10:51:00,7736.0,7760.0,772.0
2025-05-20 10:52:00,7741.0,7760.0,774.0
2025-05-20 10:53:00,7745.0,7760.0,775.0
2025-05-20 10:54:00,7745.0,7760.0,775.0
2025-05-20 10:55:00,7745.0,7760.0,787.0
2025-05-20 10:56:00,7745.0,7760.0,787.0
2025-05-20 10:57:00,7745.0,7760.0,787.0
2025-05-20 10:58:00,7744.0,7760.0,788.0
2025-05-20 10:59:00,7746.0,7760.0,790.0
2025-05-20 11:00:00,7746.0,7760.0,790.0
2025-05-20 11:01:00,7743.0,7760.0,792.0
2025-05-20 11:02:00,7750.0,7760.0,793.0
2025-05-20 11:03:00,7750.0,7760.0,793.0
2025-05-20 11:04:00,7750.0,7760.0,793.0
2025-05-20 11:05:00,7749.0,7760.0,794.0
2025-05-20 11:06:00,7749.0,7760.0,794.0
2025-05-20 11:07:00,7750.0,7760.0,798.0
2025-05-20 11:08:00,7754.0,7760.0,799.0
2025-05-20 11:09:00,7757.0,7760.0,800.0
2025-05-20 11:10:00,7758.0,7760.0,805.0
2025-05-20 11:11:00,7758.0,7760.0,805.0
2025-05-20 11:12:00,7760.0,7760.0,809.0
2025-05-20 11:13:00,7760.0,7760.0,809.0
2025-05-20 11:14:00,7757.0,7760.0,822.0
2025-05-20 11:15:00,7753.0,7760.0,823.0
2025-05-20 11:16:00,7749.0,7760.0,825.0
2025-05-20 11:17:00,7770.0,7760.0,852.0
2025-05-20 11:18:00,7780.0,7760.0,854.0
2025-05-20 11:19:00,7772.0,7760.0,865.0
2025-05-20 11:20:00,7772.0,7760.0,865.0
2025-05-20 11:21:00,7772.0,7760.0,865.0
2025-05-20 11:22:00,7766.0,7760.0,868.0
