Date,Close,Open,Volume
2025-05-01 09:00:00,2535.5,2545.0,138.0
2025-05-01 09:01:00,2547.0,2545.0,178.0
2025-05-01 09:02:00,2542.5,2545.0,200.0
2025-05-01 09:03:00,2546.5,2545.0,216.0
2025-05-01 09:04:00,2538.5,2545.0,224.0
2025-05-01 09:05:00,2532.0,2545.0,237.0
2025-05-01 09:06:00,2525.5,2545.0,242.0
2025-05-01 09:07:00,2532.5,2545.0,261.0
2025-05-01 09:08:00,2531.5,2545.0,264.0
2025-05-01 09:09:00,2532.5,2545.0,272.0
2025-05-01 09:10:00,2535.5,2545.0,278.0
2025-05-01 09:11:00,2535.0,2545.0,283.0
2025-05-01 09:12:00,2538.5,2545.0,290.0
2025-05-01 09:13:00,2540.0,2545.0,299.0
2025-05-01 09:14:00,2540.0,2545.0,305.0
2025-05-01 09:15:00,2539.0,2545.0,310.0
2025-05-01 09:16:00,2539.0,2545.0,315.0
2025-05-01 09:17:00,2536.0,2545.0,329.0
2025-05-01 09:18:00,2529.5,2545.0,338.0
2025-05-01 09:19:00,2529.5,2545.0,347.0
2025-05-01 09:20:00,2526.0,2545.0,355.0
2025-05-01 09:21:00,2524.0,2545.0,381.0
2025-05-01 09:22:00,2525.5,2545.0,383.0
2025-05-01 09:23:00,2524.5,2545.0,415.0
2025-05-01 09:24:00,2522.5,2545.0,416.0
2025-05-01 09:25:00,2522.5,2545.0,418.0
2025-05-01 09:26:00,2522.0,2545.0,422.0
2025-05-01 09:27:00,2519.5,2545.0,448.0
2025-05-01 09:28:00,2515.0,2545.0,459.0
2025-05-01 09:29:00,2518.5,2545.0,479.0
2025-05-01 09:30:00,2521.5,2545.0,516.0
2025-05-01 09:31:00,2521.5,2545.0,525.0
2025-05-01 09:32:00,2521.5,2545.0,531.0
2025-05-01 09:33:00,2518.5,2545.0,540.0
2025-05-01 09:34:00,2520.5,2545.0,559.0
2025-05-01 09:35:00,2520.5,2545.0,560.0
2025-05-01 09:36:00,2522.5,2545.0,575.0
2025-05-01 09:37:00,2522.5,2545.0,575.0
2025-05-01 09:38:00,2520.5,2545.0,590.0
2025-05-01 09:39:00,2518.5,2545.0,593.0
2025-05-01 09:40:00,2514.5,2545.0,602.0
2025-05-01 09:41:00,2516.5,2545.0,610.0
2025-05-01 09:42:00,2517.5,2545.0,612.0
2025-05-01 09:43:00,2521.0,2545.0,627.0
2025-05-01 09:44:00,2524.0,2545.0,640.0
2025-05-01 09:45:00,2519.5,2545.0,648.0
2025-05-01 09:46:00,2515.5,2545.0,656.0
2025-05-01 09:47:00,2516.5,2545.0,657.0
2025-05-01 09:48:00,2515.0,2545.0,665.0
2025-05-01 09:49:00,2517.0,2545.0,668.0
2025-05-01 09:50:00,2516.0,2545.0,672.0
2025-05-01 09:51:00,2513.5,2545.0,682.0
2025-05-01 09:52:00,2514.5,2545.0,692.0
2025-05-01 09:53:00,2512.5,2545.0,737.0
2025-05-01 09:54:00,2503.0,2545.0,777.0
2025-05-01 09:55:00,2495.0,2545.0,812.0
2025-05-01 09:56:00,2497.0,2545.0,859.0
2025-05-01 09:57:00,2504.0,2545.0,874.0
2025-05-01 09:58:00,2504.5,2545.0,883.0
2025-05-01 09:59:00,2503.0,2545.0,884.0
2025-05-01 10:00:00,2502.0,2545.0,886.0
2025-05-01 10:01:00,2502.0,2545.0,909.0
2025-05-01 10:02:00,2501.5,2545.0,916.0
2025-05-01 10:03:00,2502.0,2545.0,960.0
2025-05-01 10:04:00,2496.0,2545.0,970.0
2025-05-01 10:05:00,2497.5,2545.0,978.0
2025-05-01 10:06:00,2496.5,2545.0,983.0
2025-05-01 10:07:00,2495.0,2545.0,991.0
2025-05-01 10:08:00,2494.5,2545.0,996.0
2025-05-01 10:09:00,2496.0,2545.0,1009.0
2025-05-01 10:10:00,2494.5,2545.0,1013.0
2025-05-01 10:11:00,2496.0,2545.0,1017.0
2025-05-01 10:12:00,2497.5,2545.0,1025.0
2025-05-01 10:13:00,2493.5,2545.0,1034.0
2025-05-01 10:14:00,2497.5,2545.0,1057.0
2025-05-01 10:15:00,2497.5,2545.0,1057.0
2025-05-01 10:16:00,2497.0,2545.0,1065.0
2025-05-01 10:17:00,2496.5,2545.0,1071.0
2025-05-01 10:18:00,2496.5,2545.0,1071.0
2025-05-01 10:19:00,2497.0,2545.0,1077.0
2025-05-01 10:20:00,2496.0,2545.0,1078.0
2025-05-01 10:21:00,2497.0,2545.0,1081.0
2025-05-01 10:22:00,2500.5,2545.0,1090.0
