Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
2025-05-01,1973.0,1981.0,1953.0,1966.0,136500,,,,,,,,,,,,,,,,,,,
2025-05-02,1970.0,1979.0,1947.0,1975.0,141400,,,,,,,,,,,,,,,,,,,
2025-05-07,1953.0,1979.0,1953.0,1965.0,107600,,,,,,,,,,,,,,,,,,,
2025-05-08,1952.0,1954.0,1928.0,1953.0,136600,,,,,,,,,,,,,,,,,,,
2025-05-09,1992.0,2001.0,1957.0,1971.0,134300,1968.0,,,,,,,,,,,,131280.0,,,,,,
2025-05-12,2002.0,2002.0,1981.0,1999.0,152300,1973.8,,,,,,,,,,,,134440.0,,,,,,
2025-05-13,2011.0,2032.0,2004.0,2021.0,161700,1982.0,,,,,,,,,,,,138500.0,,,,,,
2025-05-14,2033.0,2041.0,2014.0,2032.0,204600,1998.0,,,,,,,,,,,,157900.0,,,,,,
2025-05-15,2420.0,2461.0,2362.0,2430.0,1615900,2091.6,,,,,,,,,,,,453760.0,,,,,,
2025-05-16,2425.0,2459.0,2397.0,2454.0,785800,2178.2,,,,,,,,,,,,584060.0,,,,,95.74898785425101,
2025-05-19,2400.0,2471.0,2396.0,2453.0,364500,2257.8,,,,,,,,,,,,626500.0,,,,,90.59133349293751,
2025-05-20,2393.0,2448.0,2384.0,2443.0,354800,2334.2,,,,,,,,,,,,665120.0,,,,,89.0798340346644,
2025-05-21,2359.0,2409.0,2343.0,2400.0,399100,2399.4,,,,,,,,,,,,704020.0,,,,,81.63694589583685,
2025-05-22,2430.0,2435.0,2338.0,2343.0,392100,2401.4,,,,,,,,,,,,459260.0,,,,229.16888297872342,84.64997388193366,
2025-05-23,2394.0,2462.0,2394.0,2458.0,335800,2395.2,2180.4666666666667,,,,,,,,,,,369260.0,,,,187.341015327753,77.40519651894846,81.55922038980509
2025-05-26,2452.0,2465.0,2412.0,2423.0,302500,2405.6,2212.4,,,,,,,,,,,356860.0,,,,220.74894017899197,80.43948286601815,83.13824739006644
2025-05-27,2482.0,2486.0,2438.0,2457.0,229800,2423.4,2246.5333333333333,,,,,,,,,,,331860.0,,,,250.12572290671363,81.85722574617581,83.90588344598518
2025-05-28,2518.0,2527.0,2473.0,2484.0,389100,2455.2,2284.2,,,,,,,,,,,329860.0,,,,300.3782148260212,83.47423492718988,84.8001322945511
2025-05-29,2523.0,2523.0,2484.0,2507.0,374000,2473.8,2322.266666666667,,,,,,,,,,,326240.0,,,,316.8615046073442,83.70121310049026,84.92541433512487
2025-05-30,2515.0,2530.0,2500.0,2516.0,285000,2498.0,2357.133333333333,,,,,,,,,,,316080.0,,,,256.1810027598896,81.68182197448336,83.73618166929879
2025-06-02,2517.0,2525.0,2478.0,2500.0,349900,2511.0,2391.4666666666667,,,,,,,,,,,325560.0,,,,267.0020699172033,81.80528205327403,83.79726772776388
2025-06-03,2516.0,2540.0,2503.0,2504.0,320000,2517.8,2425.133333333333,,,,,,,,,,,343600.0,,,,215.57400932400932,81.49632024311495,83.62813537500772
2025-06-04,2486.0,2534.0,2480.0,2508.0,355500,2511.4,2455.3333333333335,,,,,,,,,,,336880.0,,,,116.91721538907525,72.28267572209516,78.50871669903486
2025-06-05,2475.0,2499.0,2438.0,2486.0,365300,2501.8,2459.0,,,,,,,,,,,335140.0,,,,73.28776978417267,69.06193228255931,76.65574387017102
