Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
2025-05-01,4115.0,4200.0,4105.0,4200.0,23500,,,,,,,,,,,,,,,,,,,
2025-05-02,4075.0,4150.0,4040.0,4105.0,35300,,,,,,,,,,,,,,,,,,,
2025-05-07,4070.0,4085.0,4005.0,4055.0,23700,,,,,,,,,,,,,,,,,,,
2025-05-08,4065.0,4115.0,4005.0,4115.0,17300,,,,,,,,,,,,,,,,,,,
2025-05-09,4095.0,4150.0,4070.0,4085.0,28400,4084.0,,,,,,,,,,,,25640.0,,,,,,
2025-05-12,4155.0,4160.0,4080.0,4090.0,16400,4092.0,,,,,,,,,,,,24220.0,,,,,,
2025-05-13,4295.0,4325.0,4180.0,4225.0,82300,4136.0,,,,,,,,,,,,33620.0,,,,,,
2025-05-14,4995.0,4995.0,4995.0,4995.0,49500,4321.0,,,,,,,,,,,,38780.0,,,,,,
2025-05-15,5180.0,5480.0,5050.0,5070.0,801200,4544.0,,,,,,,,,,,,195560.0,,,,,,
2025-05-16,5070.0,5220.0,5070.0,5210.0,109800,4739.0,,,,,,,,,,,,211840.0,,,,,87.45098039215686,
2025-05-19,4935.0,5040.0,4825.0,5040.0,173100,4895.0,,,,,,,,,,,,243180.0,,,,,78.14279456855016,
2025-05-20,4820.0,4970.0,4775.0,4935.0,138400,5000.0,,,,,,,,,,,,254400.0,,,,,70.90972325731603,
2025-05-21,4835.0,4870.0,4775.0,4850.0,84600,4968.0,,,,,,,,,,,,261420.0,,,,,71.29954718969627,
2025-05-22,4810.0,4885.0,4775.0,4820.0,51300,4894.0,,,,,,,,,,,,111440.0,,,,193.550737839315,69.55198968342737,
2025-05-23,4860.0,4905.0,4825.0,4835.0,54100,4852.0,4558.333333333333,,,,,,,,,,,100300.0,,,,203.40681362725454,71.14336601013885,73.06501547987617
2025-05-26,4870.0,4900.0,4840.0,4900.0,41300,4839.0,4608.666666666667,,,,,,,,,,,73940.0,,,,225.4283489096573,71.47876734332858,73.24343506032646
2025-05-27,4925.0,4970.0,4875.0,4875.0,68800,4860.0,4665.333333333333,,,,,,,,,,,60020.0,,,,250.37762808736477,73.39232376839804,74.25359413031678
2025-05-28,4870.0,4985.0,4845.0,4980.0,92000,4867.0,4718.666666666667,,,,,,,,,,,61500.0,,,,217.25115125752748,68.24152892330369,71.3525547681455
2025-05-29,4890.0,4935.0,4855.0,4900.0,68100,4883.0,4773.666666666667,,,,,,,,,,,64860.0,,,,224.28267800212538,69.1278881726791,71.78425242609717
2025-05-30,4885.0,4930.0,4830.0,4880.0,90800,4888.0,4826.333333333333,,,,,,,,,,,72200.0,,,,190.7079646017699,68.5894940318249,71.49419148884427
2025-06-02,4815.0,4900.0,4770.0,4875.0,93000,4877.0,4870.333333333333,,,,,,,,,,,82540.0,,,,156.01282736504544,61.09513919106422,67.38874717680724
2025-06-03,4730.0,4760.0,4690.0,4755.0,102100,4838.0,4899.333333333333,,,,,,,,,,,89200.0,,,,131.46384479717813,53.16031026167657,62.681829131303346
2025-06-04,4755.0,4845.0,4675.0,4725.0,101500,4815.0,4883.333333333333,,,,,,,,,,,91100.0,,,,49.19459141681364,55.090255981271994,63.48956983847802
2025-06-05,4620.0,4710.0,4615.0,4670.0,100900,4761.0,4846.0,,,,,,,,,,,97660.0,,,,49.71482889733841,44.06129451014342,56.39145001333416
