Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
2025-05-01,2097.877197265625,2136.780807785154,2096.9046070026366,2133.8630369961897,138700,,,,,,,,,,,,,,,,,,,
2025-05-02,2090.096435546875,2103.712698970633,2077.452762367671,2086.2060745686586,106600,,,,,,,,,,,,,,,,,,,
2025-05-07,2125.109619140625,2137.7532919318505,2091.068961625787,2093.9867322699156,145000,,,,,,,,,,,,,,,,,,,
2025-05-08,2120.24658203125,2147.4791069380735,2102.7399588768635,2137.7532051856365,134700,,,,,,,,,,,,,,,,,,,
2025-05-09,2129.97265625,2150.397051583904,2120.2467537100456,2121.219343964041,128400,2112.660498046875,,,,,,,,,,,,130680.0,,,,,,
2025-05-12,2128.02734375,2149.4243280107403,2113.4384908449497,2135.8080652993604,116800,2118.69052734375,,,,,,,,,,,,126300.0,,,,,,
2025-05-13,2139.698486328125,2155.259929865057,2124.1370427911934,2138.725896107067,133500,2128.6109375,,,,,,,,,,,,131680.0,,,,,,
2025-05-14,2141.6435546875,2153.314636729394,2120.2465709440285,2140.6709645173423,118500,2131.917724609375,,,,,,,,,,,,126380.0,,,,,,
2025-05-15,2100.794921875,2138.725941297743,2095.9319706669557,2130.9452193648726,111600,2128.027392578125,,,,,,,,,,,,121760.0,,,,,,
2025-05-16,2103.712646484375,2114.41113890755,2090.0963834003337,2100.794875823509,122100,2122.775390625,,,,,,,,,,,,120500.0,,,,,52.499958163197,
2025-05-19,2076.47998046875,2091.0688327905445,2061.8911281469555,2077.4525706235363,155100,2112.46591796875,,,,,,,,,,,,128160.0,,,,,41.58408910485682,
2025-05-20,2054.110595703125,2084.260893272631,2053.138005458947,2083.2883030284534,110700,2095.34833984375,,,,,,,,,,,,123600.0,,,,,34.88191012770018,
2025-05-21,2060.918701171875,2074.5349644169937,2055.0831597811098,2065.781652330846,111500,2079.203369140625,,,,,,,,,,,,122200.0,,,,,38.287458241297635,
2025-05-22,2040.4942626953125,2053.13793543842,2030.76836058523,2042.4394431173291,121500,2067.1432373046873,,,,,,,,,,,,124180.0,,,,88.56476079346558,32.543334460021505,
2025-05-23,2059.946044921875,2071.6171273293644,2045.3571919125131,2052.165323316882,134000,2058.3899169921874,2097.941935221354,,,,,,,,,,,126560.0,,,,104.20070011668612,41.884869867940914,41.09586136305544
2025-05-26,2082.315673828125,2085.233444506072,2066.754230212408,2076.480132472231,129600,2059.5570556640623,2096.904500325521,,,,,,,,,,,121460.0,,,,136.27398720682302,50.71487852112846,47.0810835644656
2025-05-27,2067.726806640625,2092.0415621279326,2067.726806640625,2083.288250152502,223700,2062.2802978515624,2095.413191731771,,,,,,,,,,,144060.0,,,,90.09341956677959,45.62834464415071,43.944974485889816
2025-05-28,2129.0,2142.616263133851,2063.8364550022843,2066.754225673824,996500,2075.8965576171877,2095.6725504557294,,,,,,,,,,,321060.0,,,,223.2666190135811,63.110385622706744,56.92334824608737
2025-05-29,2173.0,2209.0,2100.0,2114.0,723800,2102.397705078125,2099.189444986979,,,,,,,,,,,441520.0,,,,294.19823683583513,70.71670011060938,63.46492665089693
2025-05-30,2282.0,2295.0,2168.0,2179.0,560500,2146.80849609375,2109.324601236979,,,,,,,,,,,526820.0,,,,419.31912538057014,81.4031881393339,73.99887622917117
2025-06-02,2352.0,2380.0,2265.0,2282.0,490900,2200.745361328125,2124.256111653646,,,,,,,,,,,599080.0,,,,468.77940769443677,85.28333707425644,78.32165990206602
2025-06-03,2492.0,2498.0,2353.0,2353.0,659000,2285.6,2147.742879231771,,,,,,,,,,,686140.0,,,,543.5787434265154,89.98494017670366,84.03756689140883
2025-06-04,2435.0,2490.0,2416.0,2480.0,311800,2346.8,2167.2999755859373,,,,,,,,,,,549200.0,,,,425.6501950585175,78.4982261987701,75.3288896134443
2025-06-05,2361.0,2412.0,2361.0,2396.0,223500,2384.4,2184.646980794271,,,,,,,,,,,449140.0,,,,332.0073279246271,66.16291782482105,65.7960919840622
