Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
2025-05-01,2108.0,2124.0,2086.0,2095.0,345400,,,,,,,,,,,,,,,,,,,
2025-05-02,2119.0,2124.0,2076.0,2080.0,285400,,,,,,,,,,,,,,,,,,,
2025-05-07,2086.0,2116.0,2086.0,2109.0,507500,,,,,,,,,,,,,,,,,,,
2025-05-08,2090.0,2090.0,2064.0,2082.0,338300,,,,,,,,,,,,,,,,,,,
2025-05-09,2140.0,2146.0,2091.0,2100.0,281900,2108.6,,,,,,,,,,,,351700.0,,,,,,
2025-05-12,2160.0,2161.0,2126.0,2139.0,187300,2119.0,,,,,,,,,,,,320080.0,,,,,,
2025-05-13,2210.0,2243.0,2168.0,2170.0,383900,2137.2,,,,,,,,,,,,339780.0,,,,,,
2025-05-14,2264.0,2282.0,2231.0,2244.0,433200,2172.8,,,,,,,,,,,,324920.0,,,,,,
2025-05-15,2275.0,2276.0,2238.0,2245.0,298300,2209.8,,,,,,,,,,,,316920.0,,,,,,
2025-05-16,2278.0,2289.0,2250.0,2286.0,248300,2237.4,,,,,,,,,,,,310200.0,,,,,86.01694915254237,
2025-05-19,2240.0,2297.0,2240.0,2284.0,319300,2253.4,,,,,,,,,,,,336600.0,,,,,72.82511210762333,
2025-05-20,2209.0,2234.0,2206.0,2223.0,209100,2253.2,,,,,,,,,,,,301640.0,,,,,63.83961476094541,
2025-05-21,2207.0,2228.0,2198.0,2220.0,251500,2241.8,,,,,,,,,,,,265300.0,,,,,63.27298406243532,
2025-05-22,2212.0,2252.0,2212.0,2222.0,257500,2229.2,,,,,,,,,,,,257140.0,,,,210.8202578841075,64.16748271814558,
2025-05-23,2240.0,2249.0,2204.0,2207.0,242000,2221.6,2189.2,,,,,,,,,,,255880.0,,,,229.61783439490446,68.93417855058993,69.41176470588236
2025-05-26,2275.0,2282.0,2256.0,2270.0,251400,2228.6,2200.3333333333335,,,,,,,,,,,242300.0,,,,226.9768525710735,73.82981775069615,72.46435845213848
2025-05-27,2301.0,2310.0,2281.0,2285.0,275200,2247.0,2212.4666666666667,,,,,,,,,,,255520.0,,,,409.9628157456084,76.87532740429282,74.50018860807242
2025-05-28,2302.0,2357.0,2302.0,2345.0,458400,2266.0,2226.866666666667,,,,,,,,,,,296900.0,,,,425.36222592640087,76.99118557024876,74.57804005865715
2025-05-29,2262.0,2306.0,2262.0,2302.0,266100,2276.0,2238.3333333333335,,,,,,,,,,,298620.0,,,,290.20076481835565,62.826513352206646,65.90991502333519
2025-05-30,2241.0,2257.0,2229.0,2241.0,289400,2276.2,2245.0666666666666,,,,,,,,,,,308100.0,,,,213.28440916579302,56.66877575603968,61.84577884628497
2025-06-02,2249.0,2261.0,2232.0,2245.0,170800,2271.0,2251.0,,,,,,,,,,,291980.0,,,,197.3266437022615,58.4155330794578,62.78716040475059
2025-06-03,2215.0,2241.0,2212.0,2230.0,220400,2253.8,2251.3333333333335,,,,,,,,,,,281020.0,,,,141.52847409692762,48.97589311456788,56.41625758444005
2025-06-04,2185.0,2225.0,2180.0,2205.0,277000,2230.4,2246.0666666666666,,,,,,,,,,,244740.0,,,,103.86294194674815,42.20580751163019,51.455073286747435
2025-06-05,2160.0,2184.0,2153.0,2175.0,189800,2210.0,2238.4,,,,,,,,,,,229480.0,,,,81.84020567586275,37.363714604481565,47.69129815566121
