Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
2015-05-20,2331.911865234375,2331.911865234375,2307.536479883493,2315.6616083337867,16700,,,,,,,,,,,,,,,,,,,
2015-05-21,2307.53662109375,2340.0371368838028,2307.53662109375,2331.9120079362897,21500,,,,,,,,,,,,,,,,,,,
2015-05-22,2299.41162109375,2307.536750496908,2299.41162109375,2307.536750496908,11500,,,,,,,,,,,,,,,,,,,
2015-05-25,2307.53662109375,2323.786878988776,2299.4114921462365,2299.4114921462365,11700,,,,,,,,,,,,,,,,,,,
2015-05-26,2307.53662109375,2323.786878988776,2307.53662109375,2323.786878988776,9200,2310.786669921875,,,,,,,,,,,,14120.0,,,,,,
2015-05-27,2323.787109375,2323.787109375,2299.4117201158215,2307.536849868881,22500,2309.16171875,,,,,,,,,,,,15280.0,,,,,,
2015-05-28,2315.66162109375,2323.786749588816,2307.536492598684,2323.786749588816,14700,2310.78671875,,,,,,,,,,,,13920.0,,,,,,
2015-05-29,2356.287841796875,2364.4129722858297,2315.6621893521014,2315.6621893521014,37700,2322.161962890625,,,,,,,,,,,,19160.0,,,,,,
2015-06-01,2331.911865234375,2364.4123790355507,2331.911865234375,2356.287250585257,19700,2327.03701171875,,,,,,,,,,,,20760.0,,,,,,
2015-06-02,2340.037109375,2348.1622382269966,2340.037109375,2340.037109375,9400,2333.537109375,,,,,,,,,,,,20800.0,,,,,52.941186867571034,
2015-06-03,2323.787109375,2340.0373688811187,2315.6619796219406,2331.9122391280594,13600,2333.537109375,,,,,,,,,,,,19020.0,,,,,46.75340081635202,
2015-06-04,2331.911865234375,2348.162122134963,2323.786736784081,2323.786736784081,19400,2336.787158203125,,,,,,,,,,,,19960.0,,,,,50.038060513229595,
2015-06-05,2340.037109375,2356.287367078993,2323.786851671007,2323.786851671007,19900,2333.53701171875,,,,,,,,,,,,16400.0,,,,,53.28052398264368,
2015-06-08,2340.037109375,2356.287367078993,2340.037109375,2340.037109375,13000,2335.162060546875,,,,,,,,,,,,15060.0,,,,142.99674267100977,53.28052398264367,
