,15,10,5,2,1,3,4,20,30,60
30,-0.5372411905526989,0.5042058352691826,0.6670100040290395,-6.331335863135706,-3.4791066632372307,6.5970770632804765,0.9801011338152676,0.3076113309790015,0.49867202422875756,-0.21903515608478777
40,-0.20583927914996847,-3.6820205411862337,3.065679254070503,-0.7952079020660698,2.3502873259788246,-0.4607848306747316,-0.5660986591510941,-0.6426604046282234,-2.14047943218921,0.46527136325261953
50,-0.8203060556059737,-7.365545345372423,-7.2453170990259315,-9.555108025426026,-7.362752477038251,-0.8624149531644855,-0.7825874479365903,-3.330477288925244,-6.177138662979279,-3.661521767438342
60,-5.776162929243018,-4.402531701452791,-6.161283087924941,-10.426662891683296,-2.7960327836861807,-7.767696346803774,-9.55640126832555,-9.068890046507665,-6.375462019036005,-8.132616185492926
70,-7.555207369535551,-4.63132589689187,-7.785078590760983,-9.19043890732242,8.595429741476067,-7.828458132190538,-7.135729094699793,-7.083691355235289,-8.366148574041667,-8.944688491610822
80,-6.146974244236284,-4.857268361392739,-5.103309500705795,-1.6203413536869644,7.119610969038339,-3.156318039243976,-5.854757084633396,-5.146903860006786,-6.161023558101637,-7.9126757539121435
