,1,2,3,4,5,10,15,20,30
30,-3.4791066632372307,-6.331335863135706,6.5970770632804765,0.9801011338152676,0.6670100040290395,0.5042058352691826,-0.5372411905526989,0.3076113309790015,0.49867202422875756
40,2.3502873259788246,-0.7952079020660698,-0.4607848306747316,-0.5660986591510941,3.065679254070503,-3.6820205411862337,-0.20583927914996847,-0.6426604046282234,-2.14047943218921
50,-7.362752477038251,-9.555108025426026,-0.8624149531644855,-0.7825874479365903,-7.2453170990259315,-7.365545345372423,-0.8203060556059737,-3.330477288925244,-6.177138662979279
60,-2.7960327836861807,-10.426662891683296,-7.767696346803774,-9.55640126832555,-6.161283087924941,-4.402531701452791,-5.776162929243018,-9.068890046507665,-6.375462019036005
70,8.595429741476067,-9.19043890732242,-7.828458132190538,-7.135729094699793,-7.785078590760983,-4.63132589689187,-7.555207369535551,-7.083691355235289,-8.366148574041667
