,1,2,3,4,5,10,15,20,30
30,6.37904267499202,0.4264504695287753,-1.0058310879119978,5.1941456898332685,3.5822323283867585,4.060785785987083,5.712094634617816,5.294951344306583,4.318105769543148
40,-2.8448583319443954,6.501896210837101,7.706634867245338,3.6249633263461396,4.882861796560245,6.012315138561552,4.815259308001715,5.9358829221135965,6.891259846990392
50,8.665376707039545,9.67799898662512,7.585781147404009,8.733260987313507,11.737202210975912,11.633227697298446,8.680016847857745,5.1138005683623735,7.755407524663332
60,3.5225788763105816,3.464367657764135,5.809489362789501,3.26438531089251,5.7354470942782765,4.692467830063785,3.908218844285058,1.1117804732231795,3.580632331892195
70,0.9071693623567529,3.836708996354849,6.400798859736529,4.350076521735347,-0.3548121601483778,2.729537005059385,-1.011304458863848,4.093978776542903,1.9699936625510364
