,1,2,3,4,5,10,15,20,30,60,120
30,6.37904267499202,0.4264504695287753,-1.0058310879119978,5.1941456898332685,3.5822323283867585,4.060785785987083,5.712094634617816,5.294951344306583,4.318105769543148,5.001388480631107,4.918255479642707
40,-2.8448583319443954,6.501896210837101,7.706634867245338,3.6249633263461396,4.882861796560245,6.012315138561552,4.815259308001715,5.9358829221135965,6.891259846990392,5.6847832519982395,4.813255934185538
50,8.665376707039545,9.67799898662512,7.585781147404009,8.733260987313507,11.737202210975912,11.633227697298446,8.680016847857745,5.1138005683623735,7.755407524663332,8.1158405923735,6.924819944466903
60,3.5225788763105816,3.464367657764135,5.809489362789501,3.26438531089251,5.7354470942782765,4.692467830063785,3.908218844285058,1.1117804732231795,3.580632331892195,3.847315446416968,3.8830366434622183
70,0.9071693623567529,3.836708996354849,6.400798859736529,4.350076521735347,-0.3548121601483778,2.729537005059385,-1.011304458863848,4.093978776542903,1.9699936625510364,1.2956808817247185,2.6293466799511034
80,-0.13533470451296867,-3.7227217574305125,7.778710074148111,1.4431867274316321,-0.8826882340914564,1.1084977119681154,-1.3306327359847472,-1.6326398309031716,1.788127594836453,-0.3381848132445464,-0.7806841337771331
