Date,Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
37,2015-06-19,15382493184.0,15432682196.622383,15190108835.501007,15282118454.700905,0,14838796288.0,14554957209.6,14346957332.48,,14773896170.592968,14346957332.48,13920018494.367031,15200835008.705936,13493079656.254063,339881122.84869957,300326917.1192979,39554205.72940165,0.0,0.0,,,,74.4359962046151,69.16162061135503
38,2015-06-22,15482869760.0,15558150807.940582,15198472492.705109,15474504649.793428,0,15032854937.6,14624662118.4,14422238740.48,,14876059624.920135,14422238740.48,13968417856.039864,15329880509.36027,13514596971.59973,379821630.2929497,316225859.75402826,63595770.538921416,0.0,0.0,,,,75.8630160770629,70.31428920188948
39,2015-06-23,15683621888.0,15708715574.913765,15315580047.949396,15399226220.319649,0,15265390796.8,14683214438.4,14505215631.36,,14991292193.035603,14505215631.36,14019139069.684399,15477368754.711205,13533062508.008797,422800013.7972145,337540690.5626655,85259323.23454899,0.0,0.0,,,,78.556294681561,72.52608922996342
40,2015-06-24,15725442048.0,15876004133.576832,15566514852.789097,15792357981.154345,0,15457775820.8,14767418026.666666,14593880350.72,,15092132541.327957,14593880350.72,14095628160.112041,15590384731.935913,13597375969.504086,454990383.8498745,361030629.2201073,93959754.62976718,0.0,0.0,,,,79.10276326273387,72.9777681667897
41,2015-06-25,15892736000.0,16101852248.3998,15691986510.941734,15750538994.574757,0,15633432576.0,14873927202.133333,14676522680.32,,15210716033.051256,14676522680.32,14142329327.588743,15744909385.78251,13608135974.857489,488371070.1321602,386498717.4025179,101872352.72964227,0.0,0.0,,,,81.25281319962652,74.76504230089925
42,2015-06-26,16436434944.0,16578633594.495874,15951288158.04753,15951288158.04753,0,15844220928.0,15011106679.466667,14771879157.76,,15392029384.482769,14771879157.76,14151728931.037231,16012179611.205538,13531578704.314463,552330542.722189,419665082.4664521,132665460.25573683,0.0,0.0,,,,86.37732803201405,79.50860292862359
43,2015-06-29,15817452544.0,16277505583.987976,15758900069.24234,15959651175.843914,0,15911137484.8,15126538035.2,14840134123.52,,15477464654.669796,14840134123.52,14202803592.370205,16114795185.819593,13565473061.220407,546769362.070818,445085938.3873253,101683423.68349266,0.0,0.0,,,,63.978586355939846,64.616673607304
44,2015-06-30,16218955776.0,16269143148.909143,15733808973.91413,15859279054.160091,0,16018204262.4,15253680059.733334,14920768921.6,,15598633937.52231,14920768921.6,14242903905.67769,16276498953.444618,13565038889.755383,568210069.6736393,469710764.6445881,98499305.02905118,0.0,0.0,,,,69.71027347589451,68.71051228738003
45,2015-07-01,16913215488.0,16980133077.161743,16252412946.885704,16336059109.351414,0,16255758950.4,15439374131.2,15016125358.08,,15792702520.554222,15016125358.08,14239548195.605778,16569279683.028444,13462971033.131556,633915557.5599098,502551723.22765243,131363834.33225739,0.0,0.0,,,,76.869828312199,74.2569030126211
46,2015-07-02,16971766784.0,17130693987.219572,16645547267.50525,16913214309.556406,0,16471565107.2,15589936878.933332,15116500500.48,,15973071141.460266,15116500500.48,14259929859.499733,16829641782.440533,13403359218.519466,682840865.8974743,538609551.7616168,144231314.13585746,0.0,0.0,,,,77.37717470876996,74.66478620864858
47,2015-07-03,17047051264.0,17540561497.485542,16871393822.271503,16971768561.56036,0,16593688371.2,15758901862.4,15220556185.6,,16144658778.363773,15220556185.6,14296453592.836227,17068761371.127546,13372351000.072454,719396597.4337711,574766960.8960477,144629636.53772342,0.0,0.0,,,,78.0728853966839,75.20869739785174
48,2015-07-06,16980131840.0,17139059042.713634,16586996388.230406,16712464798.800953,0,16826224230.4,15923405550.933332,15322269614.08,,16293312551.878626,15322269614.08,14351226676.281374,17264355489.677254,13380183738.482746,734500574.3874645,606713683.594331,127786890.7931335,0.0,0.0,,,,75.74357744779222,73.69420130063106
49,2015-07-07,17908602880.0,18067531744.049877,17189247852.2877,17398362436.812805,0,17164153651.2,16149249570.133333,15446400245.76,,16534697996.544556,15446400245.76,14358102494.975445,17622995747.329113,13269804744.190887,812029863.5177078,647776919.5790064,164252943.9387014,0.0,0.0,,,,83.45049093751766,79.77854074988272
50,2015-07-08,17699487744.0,17925332542.953007,17507101738.960938,17833321271.68288,0,17321408102.4,16344980957.866667,15575884226.56,14726710087.68,16729985971.515448,15575884226.56,14421782481.604551,17884087716.470894,13267680736.649103,846836733.1722565,687588882.2976564,159247850.87460005,0.0,0.0,0.0,,,77.23285283101922,75.540699027082
51,2015-07-09,17716219904.0,17799864425.980476,17047052192.344574,17398363798.98722,0,17470298726.4,16525098803.2,15712729088.0,14807010263.04,16908910218.712261,15712729088.0,14516547957.287739,18105091349.424522,13320366826.57548,865791270.7856789,723229359.995261,142561910.7904179,0.0,0.0,0.0,,,77.38453035072406,75.65214658234729
52,2015-07-10,17632571392.0,18100987903.95483,17507101329.748672,17883508220.55692,0,17587402752.0,16675104017.066668,15842882232.32,14884633763.84,17063603517.878027,15842882232.32,14622160946.761972,18284324803.436054,13401439661.203945,864102309.0322571,751403949.8026602,112698359.22959685,0.0,0.0,0.0,,,74.5897325874782,73.84075018488153
53,2015-07-13,17925328896.0,18042432178.914497,17749671499.669395,17908598678.460377,0,17776442163.2,16837934626.133333,15996456099.84,14962089881.6,17227947464.281517,15996456099.84,14764964735.398481,18459438828.723038,13533473370.956963,876285603.6011448,776380280.5623572,99905323.0387876,0.0,0.0,0.0,,,77.75321759916167,76.00609780914002
54,2015-07-14,18276646912.0,18527583762.25132,18109354579.85045,18377021652.10053,0,17850050969.6,17010802961.066668,16155048960.0,15055606128.64,17414362609.683456,16155048960.0,14895735310.316544,18673676259.366913,13636421660.633087,903870127.9317436,801878250.0362345,101991877.89550912,0.0,0.0,0.0,,,80.95430971344258,78.32478819638978
55,2015-07-15,18243188736.0,18418844537.145878,18109355195.32641,18377022276.67359,0,17958791168.0,17178652740.266666,16319664332.8,15152468213.76,17572180575.662525,16319664332.8,15067148089.937471,18824696818.525055,13814631847.074945,912512392.1801414,824005078.4650159,88507313.71512556,0.0,0.0,0.0,,,79.72522705338248,77.55611025219191
56,2015-07-16,18519218176.0,18569405540.29629,18008977775.023937,18234820914.35725,0,18119390822.4,17353751552.0,16471900037.12,15254014443.52,17750934729.47125,16471900037.12,15192865344.768753,19029969421.822495,13913830652.417505,930903837.8199959,845384830.3360119,85519007.483984,0.0,0.0,0.0,,,82.22932194438195,79.35611804084503
57,2015-07-17,18820347904.0,18962544916.27153,18586137958.19153,18586137958.19153,0,18356946124.8,17512679082.666668,16644210892.8,15363256176.64,17937767641.283615,16644210892.8,15350654144.316381,19231324389.767235,14057097395.832766,958726244.0413055,868053113.0770706,90673130.96423495,0.0,0.0,0.0,,,84.5684550756412,81.133760862963
58,2015-07-21,18828707840.0,19071281204.15731,18569405903.407757,19071281204.15731,0,18537621913.6,17713429435.733334,16816856145.92,15472832368.64,18102394612.58652,16816856145.92,15531317679.25348,19387933079.25304,14245779212.586962,970265659.8324604,888495622.4281485,81770037.4043119,0.0,0.0,0.0,,,84.63163519550996,81.1822066299567
59,2015-07-22,18502490112.0,18945814628.232204,18443939278.813324,18586136278.231983,0,18582790553.6,17865665058.133335,16976118046.72,15569359831.04,18213070151.311787,16976118046.72,15739165942.128212,19450022255.903572,14502213837.536427,942226287.5225964,899241755.447038,42984532.075558305,0.0,0.0,0.0,,,71.73794833987533,73.27512276390394
60,2015-07-23,18945812480.0,18979271272.293564,18577770708.689293,18678145437.597157,0,18723315302.4,18001171524.266666,17143409868.8,15676259389.44,18352305088.956215,17143409868.8,15934514648.643785,19561200309.112427,14725619428.48757,944885244.1285706,908370453.1833446,36514790.945225954,0.0,0.0,0.0,,,77.07716278976882,76.60934568710721
61,2015-07-24,19088015360.0,19405869837.60685,18828711721.97347,18987638960.776894,0,18837074739.2,18142254762.666668,17306352394.24,15787341291.52,18491611261.003647,17306352394.24,16121093527.476357,19676870127.767292,14935834660.712711,947544368.7158318,916205236.289842,31339132.425989747,0.0,0.0,0.0,,,78.54015347402125,77.57577434623477
62,2015-07-27,17900238848.0,18970907068.774548,16310965089.797935,18803614747.2853,0,18653052928.0,18199133934.933334,17407062220.8,15877009776.64,18529895595.09984,17407062220.8,16284228846.50016,19652728969.399673,15161395472.200323,844078099.3444176,901779808.9007571,-57701709.5563395,0.0,0.0,0.0,,,49.096038512605375,56.55638495284424
63,2015-07-28,18193002496.0,18335201156.80321,17548928438.44326,17724584250.516388,0,18525911859.2,18279991978.666668,17515467530.24,15968853135.36,18576415453.055252,17515467530.24,16454519607.424751,19637363375.870502,15393571684.609499,776750024.328701,876773851.9863459,-100023827.65764487,0.0,0.0,0.0,,,53.88942289400378,59.471286527350784
64,2015-07-29,18535952384.0,18627963678.501297,18209732768.913574,18301744063.41487,0,18532604313.6,18321815278.933334,17629560750.08,16067388190.72,18639522366.827316,17629560750.08,16619599133.332687,19649483983.57463,15609637516.585371,742506081.7001038,849920297.9290974,-107414216.22899365,0.0,0.0,0.0,,,58.97984722499847,62.63408659695574
65,2015-07-30,17975519232.0,18661415417.520515,17916966756.851772,18561040687.53661,0,18338545664.0,18340217378.133335,17719563837.44,16156722094.08,18653203318.79923,17719563837.44,16785924356.080769,19586842800.15846,15852284874.721537,662508256.042942,812437889.5518663,-149929633.50892425,0.0,0.0,0.0,,,49.029150851446865,55.07083697195389
66,2015-07-31,18050799616.0,18276644398.13533,17816591371.988647,18134445770.56965,0,18131102515.2,18362522692.266666,17805886382.08,16241204531.2,18663282315.80816,17805886382.08,16948490448.351845,19520678249.536316,16091094514.62369,598287218.0717392,769607755.2558409,-171320537.1841017,0.0,0.0,0.0,,,50.29636073232413,55.842180774855045
67,2015-08-03,18778517504.0,18828704861.33813,18042432417.771305,18209724707.546818,0,18306758246.4,18438919099.733334,17899569684.48,16335724421.12,18729735805.41471,17899569684.48,17069403563.545288,19559901926.349422,16239237442.610577,599205071.4894943,735527218.5025716,-136322147.01307726,0.0,0.0,0.0,,,60.87471184927919,62.53764441842772
68,2015-08-04,19146559488.0,19221842173.021248,18577768331.6508,18895622697.837887,0,18497469644.8,18520334472.533333,18032733962.24,16436434042.88,18781221727.545807,18032733962.24,17284246196.934196,19529709492.851616,16535758431.62839,622455114.0989685,712912797.621851,-90457683.52288246,0.0,0.0,0.0,,,65.10074396869096,65.3954047832621
69,2015-08-05,18786887680.0,19171658072.6952,18360293379.594063,18962543478.060608,0,18547656704.0,18554350523.733334,18135451238.4,16528110080.0,18799410090.164185,18135451238.4,17471492386.63582,19463368941.928368,16807533534.871635,604885685.7149506,691307375.2404709,-86421689.52552032,0.0,0.0,0.0,,,58.190563857784674,60.53542936949135
70,2015-08-06,19447689216.0,19556429063.045574,18644688029.1894,19138199896.238243,0,18842090700.8,18634650555.733334,18236830187.52,16626477772.8,18899919922.565994,18236830187.52,17573740452.474007,19563009657.611984,16910650717.428017,636940692.7221718,680434038.736811,-43493346.01463926,0.0,0.0,0.0,,,65.71288013470289,65.59443195740128
71,2015-08-07,18469027840.0,19104736549.429985,17498734558.466305,18192995732.81169,0,18925736345.6,18631304533.333332,18296720629.76,16706610565.12,18908474129.99308,18296720629.76,17684967129.526917,19520227630.22616,17073213629.293839,576726577.702507,659692546.5299503,-82965968.82744324,0.0,0.0,0.0,,,50.557232514115924,54.45971946615751
72,2015-08-10,18820347904.0,18837076479.56925,18184637312.771072,18251554910.9944,0,18934102425.6,18631304533.333332,18367652495.36,16794104340.48,18931311519.4465,18367652495.36,17803993471.273502,19494970543.532993,17240334447.187008,551003426.2802353,637954722.4800073,-86951296.199772,0.0,0.0,0.0,,,54.77005432103241,57.26424016727175
73,2015-08-11,18452303872.0,18753429759.28353,18234824156.07151,18569408841.491684,0,18795251302.4,18606210935.466667,18426539376.64,16874404495.36,18913901584.96966,18426539376.64,17939177168.310337,19401263793.299324,17451814959.980675,495211080.8607292,609405994.1561517,-114194913.29542243,0.0,0.0,0.0,,,49.771960387268685,53.54412580614514
74,2015-08-12,17933699072.0,18268282093.686638,17699489144.04902,18243188408.25946,0,18624613580.8,18568291532.8,18427543224.32,16936971735.04,18913862305.22354,18427543224.32,17941224143.41646,19400181386.127087,17454905062.512913,404485514.72452927,568421898.2698271,-163936383.54529786,0.0,0.0,0.0,,,43.48184666677709,48.739341651300556
75,2015-08-13,17749676032.0,17833322197.139214,17406727908.51032,17749676032.0,0,18285010944.0,18488549102.933334,18429550755.84,17002717491.2,18912955125.067307,18429550755.84,17946146386.612694,19396359494.294617,17462742017.385384,314114808.5525818,517560480.32637805,-203445671.77379626,0.0,0.0,0.0,,,41.3935389207729,47.12342394150372
76,2015-08-14,17766406144.0,17983885842.423145,17297987951.71023,17448551707.2194,0,18144486604.8,18400441821.866665,18431558205.44,17072143646.72,18912091814.270023,18431558205.44,17951024596.609974,19392625423.100048,17470490987.77995,241066488.62239075,462261681.98558056,-221195193.36318982,0.0,0.0,0.0,,,41.68001153978501,47.29450691648292
77,2015-08-17,18285006848.0,18351924427.14118,17732944235.96239,17732944235.96239,0,18037418393.6,18426093021.866665,18457655623.68,17150268928.0,18911037768.089146,18457655623.68,18004273479.270855,19364419912.498295,17550891334.861706,222457559.21130753,414300857.43072593,-191843298.2194184,0.0,0.0,0.0,,,50.17347790722743,52.432278095385
78,2015-08-18,17925328896.0,18293370610.255688,17766401717.20902,18234818144.812157,0,17932023398.4,18408248115.2,18457655623.68,17227055861.76,18911037768.089146,18457655623.68,18004273479.270855,19364419912.498295,17550891334.861706,176650526.5022087,366770791.2450225,-190120264.74281377,0.0,0.0,0.0,,,45.053910440590705,48.87382989340761
79,2015-08-19,17574019072.0,18126081747.69821,17574019072.0,17824957550.757126,0,17860087398.4,18344119227.733334,18429550510.08,17292299735.04,18913996015.30107,18429550510.08,17945105004.858932,19398441520.522144,17460659499.63786,110723998.94377136,315561432.7847723,-204837433.8410009,0.0,0.0,0.0,,,40.511687950395434,45.61731686928647
80,2015-08-20,17072144384.0,17465279865.19002,17013591905.36101,17389998813.21401,0,17724581068.8,18283894237.866665,18382708736.0,17351186534.4,18934801230.914864,18382708736.0,17830616241.085136,19486893725.829723,17278523746.170277,17774761.5125885,256004098.53033552,-238229337.017747,0.0,0.0,0.0,,,34.862881301180806,41.37587677209337
81,2015-08-21,16720829440.0,17055412408.131136,16653911857.590109,16771016802.821032,0,17515465728.0,18195229559.466667,18310773186.56,17391336611.84,18950585438.989243,18310773186.56,17670960934.13076,19590397691.418488,17031148681.701515,-83276400.22993469,188147998.77828145,-271424399.00821614,0.0,0.0,0.0,,,31.41346173462336,38.66571240178252
82,2015-08-24,15725442048.0,16570265385.91346,15566514852.789097,16110212371.57615,0,17003552768.0,17991691195.733334,18186976952.32,17415593922.56,18993825785.051853,18186976952.32,17380128119.588146,19800674617.783703,16573279286.856297,-240902641.98000336,102337870.62662448,-343240512.6066278,0.0,0.0,0.0,,,23.8817073172732,32.22515282073757
83,2015-08-25,15223569408.0,15842549791.348007,15056278704.155212,15390861759.817991,0,16463200870.4,17730158523.733334,18042771415.04,17429813780.48,19025119841.800964,18042771415.04,17060422988.27904,20007468268.561924,16078074561.518076,-401689080.2516537,1532480.4509688467,-403221560.70262253,0.0,0.0,0.0,,,21.022656616652664,29.55230058790815
84,2015-08-26,15901097984.0,15993109247.037329,15365763921.168018,15365763921.168018,0,16128616652.8,17537772544.0,17938715729.92,17457416888.32,19001352920.192192,17938715729.92,16876078539.647802,20063990110.46439,15813441349.375607,-469035844.0000782,-92581184.43924057,-376454659.5608376,0.0,0.0,0.0,,,33.17315430007468,37.133190104420386
85,2015-08-27,16294235136.0,16595359311.594706,16152036509.987324,16152036509.987324,0,15973034803.2,17327542272.0,17832652636.16,17488031252.48,18921482889.5429,17832652636.16,16743822382.777098,20010313142.925804,15654992129.394197,-485093896.41835976,-171083726.8350644,-314010169.58329535,0.0,0.0,0.0,,,39.27202387740827,41.09425671823587
86,2015-08-28,16603723776.0,16946671839.079472,16386244114.54163,16929943268.18756,0,15949613670.4,17203188667.733334,17733280972.8,17519816683.52,18816355215.96159,17733280972.8,16650206729.638409,19899429459.12318,15567132486.476818,-467458303.5675163,-230358642.1815548,-237099661.38596153,0.0,0.0,0.0,,,43.81336915592677,44.08124504155913
87,2015-08-31,16645547008.0,16712464591.455952,16402973651.924574,16478256345.30572,0,16133634662.4,17058201941.333334,17683093299.2,17545077760.0,18786153870.275814,17683093299.2,16580032728.12419,19889214441.351624,15476972157.048376,-444977757.28759384,-273282465.2027626,-171695292.08483124,0.0,0.0,0.0,,,44.44497258912497,44.49088072686888
88,2015-09-01,15859276800.0,16511714203.05772,15859276799.999998,16511714203.05772,0,16260776140.8,16885333469.866667,17589744271.36,17552605900.8,18743295549.723644,17589744271.36,16436192992.996357,19896846828.087288,15282641714.632711,-485016231.8399334,-315629218.5301968,-169387013.3097366,0.0,0.0,0.0,,,35.907911501615864,38.74455915075015
89,2015-09-02,15332305920.0,15867640010.40652,15231931190.041988,15365764712.64362,0,16147017728.0,16711907259.733334,17461598412.8,17545579581.44,18679090883.19107,17461598412.8,16244105942.408928,19896583353.58214,15026613472.017857,-552895719.6306286,-363082518.7502831,-189813200.88034546,0.0,0.0,0.0,,,31.365328185214654,35.44070577380252
90,2015-09-03,15750539264.0,16101852523.834532,15516329325.46157,15516329325.46157,0,16038278553.6,16578631475.2,17372599214.08,17546081525.76,18629942210.313503,17372599214.08,16115256217.846498,19887285206.54701,14857913221.612997,-566413504.9067497,-403748715.98157644,-162664788.92517328,0.0,0.0,0.0,,,38.331017469943895,39.826347365631264
91,2015-09-04,15190110208.0,15742172916.99937,15106464043.368645,15717079232.407265,0,15755555840.0,16406878412.8,17258171637.76,17532029009.92,18577243219.977966,17258171637.76,15939100055.542028,19896314802.19594,14620028473.324059,-615256098.9218674,-446050192.5696346,-169205906.35223275,0.0,0.0,0.0,,,33.2447609154635,36.270712750576386
92,2015-09-07,15415954432.0,15432684654.863329,14964266430.232767,15156652457.349373,0,15509637324.8,16215608251.733334,17123669114.88,17511619399.68,18452259125.96771,17123669114.88,15795079103.79229,19780849137.055416,14466489092.704582,-628495559.5670815,-482539265.96912396,-145956293.5979575,0.0,0.0,0.0,,,37.03270713201691,38.64782473315056
93,2015-09-08,14663139328.0,15524692998.733692,14596223386.026188,15390859466.813108,0,15270409830.4,15998128947.2,16944332308.48,17488533135.36,18290242625.793446,16944332308.48,15598421991.166553,19636152943.10689,14252511673.853106,-691759640.339632,-524383340.8432256,-167376299.49640644,0.0,0.0,0.0,,,30.535146821155724,34.08403523284727
94,2015-09-09,15374130176.0,15382493638.373411,14914077122.49282,15223566429.63112,0,15278774681.6,15851469687.466667,16807822008.32,17471636623.36,18132835403.644783,16807822008.32,15482808612.995218,19457848798.969563,14157795217.670435,-676724996.2002964,-554851671.9146397,-121873324.28565669,0.0,0.0,0.0,,,41.45004382742552,41.15197459397026
95,2015-09-10,15290481664.0,15349034131.469938,14964262186.358303,15098095691.44418,0,15186763161.6,15732692172.8,16641533706.24,17439181946.88,17883043115.078342,16641533706.24,15400024297.401657,19124552523.916683,14158514888.563316,-663906566.6073666,-576662650.853185,-87243915.7541815,0.0,0.0,0.0,,,40.60556872590157,40.600391037019186
96,2015-09-11,15742171136.0,15909463446.336002,15223565633.147512,15390857943.483517,0,15297175347.2,15667448285.866667,16532459438.08,17414590033.92,17727538157.33339,16532459438.08,15337380718.82661,18922616876.58678,14142301999.573221,-610265542.0475788,-583383229.0920638,-26882312.955515027,0.0,0.0,0.0,,,47.14690599642821,44.895499487410696
97,2015-09-14,15574879232.0,15917828971.527924,15332305870.076092,15842546276.3317,0,15328960307.2,15657410764.8,16402640691.2,17385146593.28,17515592301.520172,16402640691.2,15289689080.87983,18628543911.840343,14176737470.55966,-574629728.3435001,-581632528.9423511,7002800.5988509655,0.0,0.0,0.0,,,45.07830891557355,43.636966115967596
98,2015-09-15,15516329984.0,15859279794.851446,15499601408.240028,15583247582.986246,0,15499598438.4,15676928136.533333,16285201735.68,17355870556.16,17328392264.41358,16285201735.68,15242011206.94642,18371582793.14716,14198820678.212841,-544832039.6312599,-574272431.0801328,29440391.448872924,0.0,0.0,0.0,,,44.31279901340594,43.18073693609449
