Date,Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
1,2015-02-24,498.8582458496094,509.20139927232856,495.6757371041573,500.44950022233536,11400,,,,,,,,,,,,,,,,,,,
2,2015-02-25,495.6758117675781,499.2561346455141,495.2779981144741,499.2561346455141,9000,,,,,,,,,,,,,,,,,,,
3,2015-02-26,495.6758117675781,495.6758117675781,495.6758117675781,495.6758117675781,12200,,,,,,,,,,,,,,,,,,,
4,2015-02-27,503.23431396484375,505.2233823994874,495.6758539131979,495.6758539131979,11000,,,,,,,,,,,,,,,,,,,
5,2015-03-02,504.02978515625,505.2232258472277,504.02978515625,505.2232258472277,800,499.4947937011719,,,,,,,,,,,,8880.0,,,,,,
6,2015-03-03,517.1576538085938,525.1139254056491,512.7817044302134,513.1795180100661,4000,503.15467529296876,,,,,,,,,,,,7400.0,,,,,,
7,2015-03-04,517.1576538085938,517.1576538085938,505.2232464130108,517.1576538085938,2600,507.4510437011719,,,,,,,,,,,,6120.0,,,,,,
8,2015-03-05,524.7161865234375,524.7161865234375,509.59926833701553,509.59926833701553,4200,513.2591186523438,,,,,,,,,,,,4520.0,,,,,,
9,2015-03-06,513.97509765625,521.1357414316467,513.5772841131724,519.1466737162586,3800,515.407275390625,,,,,,,,,,,,3080.0,,,,,,
10,2015-03-09,517.953369140625,526.3074557396673,513.1796053697436,525.114014796947,10200,518.1919921875,,,,,,,,,,,,4960.0,,,,,70.33898690743278,
11,2015-03-10,523.9205322265625,524.7161594584935,523.9205322265625,524.7161594584935,400,519.5445678710937,,,,,,,,,,,,4240.0,,,,,74.05001608202143,
12,2015-03-11,524.318359375,527.1030547586305,519.9424094864378,524.318359375,4000,520.976708984375,,,,,,,,,,,,4520.0,,,,,74.29126651523268,
13,2015-03-12,525.5118408203125,527.1030954480802,524.3183998494866,524.3183998494866,3200,521.13583984375,,,,,,,,,,,,4320.0,,,,,75.07337721535862,
14,2015-03-13,539.4352416992188,539.4352416992188,524.3183248964383,531.8767832978285,6000,526.2278686523438,,,,,,,,,,,,4760.0,,,,253.46534653465346,82.18601632852715,
15,2015-03-16,576.0343017578125,615.4178624442928,556.9392420310342,556.9392420310342,21600,537.8440551757812,518.5102803548177,,,,,,,,,,,7040.0,,,,360.3960396039604,90.33849063018926,86.74241884908949
16,2015-03-17,550.573974609375,576.8296699303423,548.9827203474982,576.8296699303423,9600,543.1747436523438,521.9579956054688,,,,,,,,,,,8880.0,,,,350.0,66.51543784273248,68.78455238605274
17,2015-03-18,548.1870727539062,550.5739540576243,539.8329881908932,550.5739540576243,8200,547.948486328125,525.4587463378906,,,,,,,,,,,9720.0,,,,291.26637554585153,64.71550608573838,67.3762836833911
18,2015-03-19,546.9937744140625,546.9937744140625,539.8331286399148,540.2309422940341,1600,552.244873046875,528.8799438476562,,,,,,,,,,,9400.0,,,,227.3469387755102,63.74533354159409,66.64170240987143
19,2015-03-20,541.0264892578125,546.9936931834501,538.241794092515,546.9936931834501,3800,552.5631225585937,531.3994222005208,,,,,,,,,,,8960.0,,,,193.99293286219083,58.78735306527619,62.945868313838716
20,2015-03-23,548.9827270507812,549.3805406211079,545.4024049178414,548.9827270507812,2200,547.1528076171875,534.3962849934895,,,,,,,,,,,5080.0,,,,187.63250883392226,63.09309082611437,65.67889162334916
21,2015-03-24,556.9390869140625,575.6363276890346,552.9609505789621,575.6363276890346,3400,548.425830078125,537.0483805338541,,,,,,,,,,,3840.0,,,,204.44444444444443,66.97478972492546,68.20448756174711
22,2015-03-25,570.862548828125,572.453803319632,550.9718676842879,564.0997172392204,5000,552.9609252929688,540.6287068684895,,,,,,,,,,,3200.0,,,,207.4074074074074,72.63999527708243,72.07691634830744
23,2015-03-26,576.8296508789062,576.8296508789062,568.4755662799703,572.4537018032731,3400,558.9281005859375,544.1029378255208,,,,,,,,,,,3560.0,,,,256.0344827586207,74.72998582816427,73.56295931961269
24,2015-03-27,576.8297119140625,577.2333716144922,554.2247686899984,554.2247686899984,2800,566.0887451171875,548.2932454427083,,,,,,,,,,,3360.0,,,,224.13793103448273,74.7300080409167,73.56297481783383
25,2015-03-30,561.4907836914062,565.123721903644,559.8761444859672,564.7200621022841,5600,568.5903564453125,551.1957397460938,534.2548010253906,,560.0381891018835,534.2548010253906,508.4714129488978,585.8215771783763,482.688024872405,,,,4040.0,6000.0,,,179.16666666666669,59.85479168006703,63.48967507582658
26,2015-03-31,561.8944091796875,569.1602851604594,561.8944091796875,569.1602851604594,1600,569.5814208984375,553.7273315429687,536.7762475585937,,562.0520597296739,536.7762475585937,511.5004353875135,587.3278719007541,486.2246232164333,,,,3680.0,5608.0,,186.12244897959184,170.83333333333331,60.089964144841204,63.63080348035789
27,2015-04-01,561.0869140625,561.0869140625,554.2247000056205,554.2247000056205,600,567.6262939453125,556.1785685221354,539.3926916503906,,563.6432876960216,539.3926916503906,515.1420956047596,587.8938837416526,490.8914995591285,,,,2800.0,5272.0,,183.8709677419355,156.4625850340136,59.30801237231691,63.10525802423758
28,2015-04-02,555.435791015625,555.435791015625,555.0321312837823,555.0321312837823,400,563.3475219726563,558.1734985351562,541.7830908203125,,564.5036986114553,541.7830908203125,519.0624830291697,587.2243064025982,496.3418752380268,,,,2200.0,4800.0,,222.43902439024393,134.2281879194631,53.79640054637467,59.407297932564106
