Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
2025-04-01,5077.0,5163.0,5045.0,5130.0,99700,,,,,,,,,,,,,,,,,,,
2025-04-02,5030.0,5100.0,5028.0,5085.0,148300,,,,,,,,,,,,,,,,,,,
2025-04-03,4926.0,5041.0,4863.0,4930.0,150800,,,,,,,,,,,,,,,,,,,
2025-04-04,4839.0,4950.0,4775.0,4907.0,173200,,,,,,,,,,,,,,,,,,,
2025-04-07,4559.0,4648.0,4486.0,4559.0,217000,4886.2,,,,,,,,,,,,157800.0,,,,,,
2025-04-08,4697.0,4756.0,4668.0,4686.0,150900,4810.2,,,,,,,,,,,,168040.0,,,,,,
2025-04-09,4675.0,4721.0,4632.0,4650.0,116100,4739.2,,,,,,,,,,,,161600.0,,,,,,
2025-04-10,4936.0,4964.0,4835.0,4955.0,119300,4741.2,,,,,,,,,,,,155300.0,,,,,,
2025-04-11,4770.0,4835.0,4734.0,4774.0,156500,4727.4,,,,,,,,,,,,151960.0,,,,,,
2025-04-14,4781.0,4853.0,4775.0,4785.0,108900,4771.8,,,,,,,,,,,,130340.0,,,,,36.73835125448029,
2025-04-15,4774.0,4825.0,4758.0,4773.0,98200,4787.2,,,,,,,,,,,,119800.0,,,,,36.48092536981426,
2025-04-16,4783.0,4803.0,4767.0,4774.0,79800,4808.8,,,,,,,,,,,,112540.0,,,,,37.11824049988301,
2025-04-17,4824.0,4830.0,4777.0,4795.0,52100,4786.4,,,,,,,,,,,,99100.0,,,,,40.19357108378536,
2025-04-18,4846.0,4849.0,4810.0,4843.0,57700,4801.6,,,,,,,,,,,,79340.0,,,,53.64588246391849,41.90859564573531,
2025-04-21,4734.0,4834.0,4710.0,4834.0,110800,4792.2,4816.733333333334,,,,,,,,,,,79720.0,,,,48.56947647109062,35.99662672938139,36.87834736036725
2025-04-22,4759.0,4772.0,4710.0,4738.0,122300,4789.2,4795.533333333334,,,,,,,,,,,84540.0,,,,67.5728535106591,38.18634365778887,38.15235568882995
2025-04-23,4811.0,4834.0,4791.0,4815.0,162700,4794.8,4780.933333333333,,,,,,,,,,,101120.0,,,,97.9238357421427,42.76816977904534,40.827586206896555
2025-04-24,4750.0,4799.0,4645.0,4750.0,270100,4780.0,4769.2,,,,,,,,,,,144720.0,,,,88.12841953133065,38.95731658288271,38.71216579183033
2025-04-25,4958.0,4984.0,4752.0,4798.0,203300,4802.4,4777.133333333333,,,,,,,,,,,173840.0,,,,140.61460689104698,54.50728288823582,48.50912769673082
2025-04-28,4985.0,5030.0,4939.0,4986.0,203800,4852.6,4805.533333333334,,,,,,,,,,,192440.0,,,,147.65198882532925,56.13893642146596,49.63459932294874
2025-04-30,5070.0,5093.0,4997.0,4999.0,172700,4914.8,4830.4,,,,,,,,,,,202520.0,,,,201.7935808684707,61.08248549112586,53.10940028887515
2025-05-01,5032.0,5070.0,4965.0,5070.0,94600,4959.0,4854.2,,,,,,,,,,,188900.0,,,,159.31251711859764,57.80570330789977,51.40203172893801
2025-05-02,5057.0,5078.0,5008.0,5030.0,121200,5020.4,4862.266666666666,,,,,,,,,,,159120.0,,,,223.897507408053,59.41703011856047,52.48429800989483
2025-05-07,5073.0,5120.0,5054.0,5057.0,119600,5043.4,4882.466666666666,,,,,,,,,,,142380.0,,,,225.76259369008193,60.503021189361014,53.202592388384204
2025-05-08,5182.0,5192.0,5053.0,5123.0,179900,5082.8,4909.2,4877.12,,5030.370205872628,4877.12,4723.869794127372,5183.620411745254,4570.619588254745,,,,137600.0,139580.0,,,310.22082018927443,67.22483338807164,57.874571069501236
2025-05-09,5420.0,5478.0,5232.0,5249.0,281500,5152.8,4952.266666666666,4890.84,,5073.837416375207,4890.84,4707.842583624793,5256.834832750414,4524.845167249587,,,,159360.0,146852.0,,139.07918728835634,352.6393270241851,76.88711415993647,65.88356317737663
2025-05-12,5456.0,5509.0,5376.0,5441.0,147100,5237.6,4997.133333333333,4907.88,,5120.48128315699,4907.88,4695.27871684301,5333.08256631398,4482.67743368602,,,,169860.0,146804.0,,148.65850481896328,372.61829652996846,77.99121533634482,66.90841556814185
2025-05-13,5475.0,5508.0,5446.0,5492.0,105100,5321.2,5040.533333333334,4929.84,,5169.775271271232,4929.84,4689.9047287287685,5409.710542542464,4449.969457457536,,,,166640.0,144976.0,,172.12571181431557,382.58675078864354,78.59824200287821,67.46393400359129
2025-05-14,5423.0,5496.0,5413.0,5424.0,107900,5391.2,5079.0,4953.2,,5210.923572845018,4953.2,4695.476427154982,5468.647145690036,4437.752854309963,,,,164300.0,142364.0,,177.61826837250817,384.934405416843,72.44606561298463,64.28330135384186
2025-05-15,5326.0,5419.0,5303.0,5394.0,101100,5420.0,5118.466666666666,4983.88,,5238.484842059217,4983.88,4729.275157940783,5493.089684118435,4474.670315881565,,,,148540.0,137728.0,,187.6837223925175,295.7817674742897,62.22488703082229,58.72177383706263
2025-05-16,5353.0,5357.0,5270.0,5340.0,71700,5406.6,5158.066666666667,5010.12,,5267.594397950554,5010.12,4752.645602049446,5525.068795901108,4495.171204098891,,,,106580.0,134560.0,,233.0711645977447,279.9198187205857,63.823196648847635,59.76522987293217
2025-05-19,5360.0,5375.0,5307.0,5338.0,89000,5387.4,5194.666666666667,5037.52,,5294.3209532692545,5037.52,4780.719046730746,5551.121906538508,4523.918093461493,,,,94960.0,133476.0,,227.20553397138255,558.2674571805006,64.2642035695552,60.04721045081665
2025-05-20,5323.0,5366.0,5301.0,5351.0,106100,5357.0,5232.866666666667,5053.0,,5314.829715655043,5053.0,4791.170284344957,5576.659431310086,4529.340568689914,,,,95160.0,132948.0,,229.37912560987277,364.07127166219186,59.92062429956493,57.743595636799796
2025-05-21,5301.0,5377.0,5282.0,5360.0,85800,5332.6,5255.733333333334,5074.24,,5333.778556673187,5074.24,4814.701443326812,5593.317113346375,4555.162886653625,145.83657357754237,142.3094836950984,3.52708988244396,90740.0,130120.0,,201.43223410839005,259.89909182643794,57.328689255262766,56.35911517149734
2025-05-22,5265.0,5313.0,5241.0,5282.0,89900,5320.4,5274.4,5093.6,,5348.553799736333,5093.6,4838.646200263668,5603.507599472665,4583.692400527336,135.45227821690605,140.93804259945995,-5.485764382553896,88500.0,129360.0,,214.0347581023955,190.4851383669286,53.100280695644045,54.07436388067084
2025-05-23,5253.0,5290.0,5230.0,5266.0,96700,5300.4,5286.6,5112.76,,5360.882756715297,5112.76,4864.637243284704,5609.005513430593,4616.514486569407,124.81555360994662,137.71354480155728,-12.897991191610657,93500.0,129300.0,,186.83258697898725,189.80425531914892,51.67111036111631,53.298733021946845
