Date,Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
1,2015-02-24,1272.9691162109375,1286.8157708470246,1235.1215935389662,1257.2762409567056,78400,,,,,,,,,,,,,,,,,,,
2,2015-02-25,1311.73974609375,1320.0477388557797,1286.8157678076618,1286.8157678076618,102300,,,,,,,,,,,,,,,,,,,
3,2015-02-26,1345.8948974609375,1351.4335595904065,1294.2007175858946,1294.2007175858946,89500,,,,,,,,,,,,,,,,,,,
4,2015-02-27,1324.663330078125,1336.6637644272648,1308.9704543907883,1324.663330078125,86100,,,,,,,,,,,,,,,,,,,
5,2015-03-02,1309.8934326171875,1330.2018579290818,1284.0463458565946,1304.354771168489,56000,1313.0321044921875,,,,,,,,,,,,82460.0,,,,,,
6,2015-03-03,1309.8934326171875,1323.7400862389336,1296.0467789954414,1309.8934326171875,51800,1320.4169677734376,,,,,,,,,,,,77140.0,,,,,,
7,2015-03-04,1284.04638671875,1296.9699305103118,1282.2001661770985,1284.04638671875,85900,1314.8782958984375,,,,,,,,,,,,73860.0,,,,,,
8,2015-03-05,1294.2008056640625,1308.0474619300833,1284.9697014867154,1284.9697014867154,56400,1304.5394775390625,,,,,,,,,,,,67240.0,,,,,,
9,2015-03-06,1322.817138671875,1344.0486768361827,1305.2780419274468,1305.2780419274468,55300,1304.1702392578125,,,,,,,,,,,,61080.0,,,,,,
10,2015-03-09,1315.432373046875,1325.5865878563595,1307.124379111842,1325.5865878563595,24000,1305.27802734375,,,,,,,,,,,,54680.0,,,,,61.73473208665362,
11,2015-03-10,1327.4326171875,1342.202382051895,1320.9708450593273,1329.2788377955494,30200,1308.7858642578126,,,,,,,,,,,,50360.0,,,,,64.39168524670445,
12,2015-03-11,1372.6649169921875,1397.5888932926507,1324.6631848579616,1327.4325155580132,95000,1326.5095703125,,,,,,,,,,,,52180.0,,,,,72.49124171475844,
13,2015-03-12,1424.359130859375,1430.8209026779205,1392.97338202644,1392.97338202644,110500,1352.5412353515626,,,,,,,,,,,,63000.0,,,,,78.7158487785774,
14,2015-03-13,1409.5894775390625,1434.5134565132305,1399.4352638829198,1430.821015183724,134000,1369.895703125,,,,,,,,,,,,78740.0,,,,137.1934935663996,73.37889994162065,
15,2015-03-16,1403.127685546875,1430.820995130037,1394.8196926719263,1409.589457782946,39000,1387.434765625,1335.2482991536458,,,,,,,,,,,81740.0,,,,125.32712353071635,71.00926698691919,70.91989469607401
16,2015-03-17,1409.5894775390625,1428.0516841865945,1406.820146541933,1424.359242857088,36700,1403.8661376953125,1344.3563232421875,,,,,,,,,,,83040.0,,,,110.77844311377245,72.02557099299295,71.55616625676001
17,2015-03-18,1405.8970947265625,1411.4357569513554,1386.511776939788,1403.1277636141665,44200,1410.5125732421875,1350.6334798177083,,,,,,,,,,,72880.0,,,,82.8115532215714,70.43819814149346,70.60550988967557
18,2015-03-19,1338.509765625,1380.0497238685346,1322.816892510776,1368.9724016702587,158600,1393.3427001953125,1350.1411376953124,,,,,,,,,,,82500.0,,,,72.2339675828048,48.49453655664258,55.986551744950894
19,2015-03-20,1386.51171875,1386.51171875,1335.7406504868509,1364.357070780626,125000,1388.7271484375,1354.2643636067708,,,,,,,,,,,80700.0,,,,104.573885848319,58.78413573740181,62.01919139204178
20,2015-03-23,1388.3580322265625,1394.819804982936,1370.818934744977,1385.5887010452595,52800,1385.7732177734374,1359.4953369140626,,,,,,,,,,,83460.0,,,,115.6886967263743,59.137376213330874,62.23360813698265
21,2015-03-24,1352.356689453125,1381.8962212364015,1348.6642479802156,1372.6651175541276,59700,1374.32666015625,1362.326220703125,,,,,,,,,,,88060.0,,,,122.28509249183897,49.778682572696084,55.63787644224658
22,2015-03-25,1332.9713134765625,1364.3570646249025,1325.5864308534235,1352.356630362302,56600,1359.74150390625,1365.5878824869792,,,,,,,,,,,90540.0,,,,97.94613447006394,45.42409056213504,52.41646678893191
23,2015-03-26,1308.04736328125,1330.2020116360488,1293.277597711384,1308.04736328125,72400,1353.6490234375,1366.510986328125,,,,,,,,,,,73300.0,,,,76.49957519116397,40.32207149889924,48.52620300326721
24,2015-03-27,1298.7374267578125,1363.907046738491,1290.3584756174396,1324.805274750084,77800,1336.0941650390625,1364.905672200521,,,,,,,,,,,63860.0,,,,70.09185738751363,38.50466709355778,47.119424217711
25,2015-03-30,1364.837890625,1370.4238574351978,1308.0472280546555,1311.7712059281207,85900,1331.39013671875,1368.199373372396,1344.581650390625,,1388.1145909679872,1344.581650390625,1301.048709813263,1431.647531545349,1257.5157692359012,,,,70480.0,74564.0,,,78.76381753074887,54.78329957777049,56.71424681348388
26,2015-03-31,1389.0439453125,1429.076713173383,1382.526983102589,1401.1468751309064,113500,1338.727587890625,1372.306795247396,1349.2246435546874,,1391.0277672957939,1349.2246435546874,1307.421519813581,1432.8308910369005,1265.6183960724743,,,,81240.0,75968.0,,106.38991523581831,81.64409154600654,59.229544206376026,59.60476123011803
27,2015-04-01,1363.906982421875,1383.457867494134,1356.4590262038716,1377.8719003306314,65800,1344.9147216796875,1371.7229329427084,1351.3113330078124,,1392.4885721469125,1351.3113330078124,1310.1340938687124,1433.6658112860125,1268.9568547296124,,,,83080.0,74508.0,,99.29006085192698,58.452196017511646,53.126493800143784,55.462805328060874
28,2015-04-02,1377.871826171875,1430.0075168918918,1365.7688979690138,1373.2168537861592,145400,1358.8796142578126,1368.623779296875,1352.59041015625,,1394.0750321949035,1352.59041015625,1311.1057881175966,1435.5596542335572,1269.621166078943,,,,97680.0,76744.0,,103.66125760649088,97.42205190733321,55.962499054145944,57.24053114827065
