Date,Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
1,2015-02-24,1882239616.0,1882239616.0,1849072353.50802,1865655984.75401,0,,,,,,,,,,,,,,,,,,,
2,2015-02-25,1873947776.0,1882239653.505778,1873947776.0,1882239653.505778,0,,,,,,,,,,,,,,,,,,,
3,2015-02-26,1882239616.0,1890531369.9054368,1873947738.659447,1882239616.0,0,,,,,,,,,,,,,,,,,,,
4,2015-02-27,1865656064.0,1890531450.2080395,1849072432.0496,1882239695.9504,0,,,,,,,,,,,,,,,,,,,
5,2015-03-02,1865656064.0,1865656064.0,1849072432.0496,1865656064.0,0,1873947827.2,,,,,,,,,,,,0.0,,,,,,
6,2015-03-03,1857364096.0,1873947727.144084,1849072342.1455157,1865655973.2896,0,1868972723.2,,,,,,,,,,,,0.0,,,,,,
7,2015-03-04,1849072384.0,1849072384.0,1832488752.4805388,1849072384.0,0,1863997644.8,,,,,,,,,,,,0.0,,,,,,
8,2015-03-05,1849072384.0,1849072384.0,1840780629.9578283,1840780629.9578283,0,1857364198.4,,,,,,,,,,,,0.0,,,,,,
9,2015-03-06,1840780672.0,1865656058.1297696,1840780672.0,1849072426.2315495,0,1852389120.0,,,,,,,,,,,,0.0,,,,,,
10,2015-03-09,1832488832.0,1840780709.837109,1832488832.0,1840780709.837109,0,1845755673.6,,,,,,,,,,,,0.0,,,,,12.50004824038376,
11,2015-03-10,1840780672.0,1857364180.4630997,1840780672.0,1840780672.0,0,1842438988.8,,,,,,,,,,,,0.0,,,,,23.28775002516429,
12,2015-03-11,1857364096.0,1857364096.0,1840780588.2910311,1840780588.2910311,0,1844097331.2,,,,,,,,,,,,0.0,,,,,39.94628518762006,
13,2015-03-12,1873947776.0,1873947776.0,1857364144.4235623,1857364144.4235623,0,1849072409.6,,,,,,,,,,,,0.0,,,,,51.73711988567769,
14,2015-03-13,1873947776.0,1882239653.505778,1865656021.9293404,1882239653.505778,0,1855705830.4,,,,,,,,,,,,0.0,,,,,51.73711988567769,
15,2015-03-16,1865656064.0,1873947818.2576396,1865656064.0,1873947818.2576396,0,1862339276.8,1860680925.8666666,,,,,,,,,,,0.0,,,,,46.01950427636567,42.857158609130956
16,2015-03-17,1865656064.0,1882239695.9504,1865656064.0,1882239695.9504,0,1867314355.2,1859575355.7333333,,,,,,,,,,,0.0,,,,,46.019504276365666,42.857158609130956
17,2015-03-18,1865656064.0,1882239695.9504,1865656064.0,1882239695.9504,0,1868972748.8,1859022574.9333334,,,,,,,,,,,0.0,,,,,46.01950427636568,42.857158609130956
18,2015-03-19,1857364096.0,1873947727.144084,1849072342.1455157,1873947727.144084,0,1865656012.8,1857364206.9333334,,,,,,,,,,,0.0,,,,,39.762613129789905,39.346851607650144
19,2015-03-20,1873947776.0,1873947776.0,1865656021.9293404,1865656021.9293404,0,1865656012.8,1857916987.7333333,,,,,,,,,,,0.0,,,,,53.873218100093254,48.44228437006373
20,2015-03-23,1890531456.0,1890531456.0,1865656069.715751,1882239701.716957,0,1870631091.2,1859575347.2,,,,,,,,,,,0.0,,,,,63.49375301966772,55.61083955590177
21,2015-03-24,1882239616.0,1898823247.24599,1882239616.0,1898823247.24599,0,1873947801.6,1861233715.2,,,,,,,,,,,0.0,,,,,56.82687698407391,51.73739609570171
22,2015-03-25,1890531456.0,1890531456.0,1882239701.716957,1882239701.716957,0,1878922880.0,1863997653.3333333,,,,,,,,,,,0.0,,,,,61.38794755058187,55.1049958473809
23,2015-03-26,1873947776.0,1890531407.576438,1873947776.0,1890531407.576438,0,1882239616.0,1865656012.8,,,,,,,,,,,0.0,,,,,49.59826023036326,47.90538917351897
24,2015-03-27,1832488832.0,1865656096.4781904,1824197077.5980136,1857364218.641081,0,1873947827.2,1865103223.4666667,,,,,,,,,,,0.0,,,,,32.20366509931038,35.43941226495886
25,2015-03-30,1815905152.0,1832488783.802922,1807613397.816099,1832488783.802922,0,1859022566.4,1863997644.8,1862339287.04,,1881101495.0021367,1862339287.04,1843577079.0778632,1899863702.9642732,1824814871.1157267,,,,0.0,0.0,,,,27.814042429164836,31.867229950322056
26,2015-03-31,1815905152.0,1849072415.605844,1782738011.8292758,1824197029.619021,0,1845755673.6,1862339276.8,1859685908.48,,1880066886.4251237,1859685908.48,1839304930.5348763,1900447864.3702474,1818923952.5897527,,,,0.0,0.0,,,,27.814042429164836,31.867229950322056
27,2015-04-01,1815905152.0,1849072415.605844,1791029766.013177,1815905152.0,0,1830830412.8,1859575347.2,1857364203.52,,1879239488.6379268,1857364203.52,1835488918.4020731,1901114773.7558537,1813613633.2841463,,,,0.0,0.0,,,,27.814042429164836,31.867229950322063
28,2015-04-02,1824196992.0,1824196992.0,1791029729.078139,1791029729.078139,0,1820880256.0,1856258628.2666667,1855042498.56,,1877232336.2346575,1855042498.56,1832852660.8853424,1899422173.9093149,1810662823.210685,,,,0.0,0.0,,,,34.199320817145505,35.90197246857171
29,2015-04-03,1832488832.0,1832488832.0,1807613445.358919,1832488832.0,0,1820880256.0,1853494698.6666667,1853715809.28,,1876220688.6562634,1853715809.28,1831210929.9037366,1898725568.0325265,1808706050.5274734,,,,0.0,0.0,,,,40.15470332986632,39.7447010248513
30,2015-04-06,1815905152.0,1840780661.421943,1807613397.816099,1807613397.816099,0,1820880256.0,1850177971.2,1851725772.8,,1875262815.8469732,1851725772.8,1828188729.7530267,1898799858.8939464,1804651686.7060535,,,,0.0,0.0,,,,33.361074270644195,35.19956376930995
31,2015-04-07,1840780672.0,1849072426.2315495,1815905162.4351096,1815905162.4351096,0,1825855360.0,1848519611.7333333,1851062435.84,,1874664820.49057,1851062435.84,1827460051.1894298,1898267205.1411402,1803857666.5388596,,,,0.0,0.0,,,,48.161166196425604,45.30374843984674
32,2015-04-08,1832488832.0,1849072464.2390952,1824197077.5980136,1849072464.2390952,0,1829172096.0,1846308462.9333334,1850399093.76,,1874279488.9956117,1850399093.76,1826518698.5243883,1898159884.2312233,1802638303.2887766,,,,0.0,0.0,,,,44.45843752622745,42.90233098358783
33,2015-04-09,1832488832.0,1832488832.0,1824197077.5980136,1832488832.0,0,1830830464.0,1844650112.0,1849735751.68,,1873872734.643801,1849735751.68,1825598768.7161992,1898009717.607602,1801461785.7523983,,,,0.0,0.0,,,,44.458437526227456,42.90233098358783
34,2015-04-10,1832488832.0,1849072464.2390952,1832488832.0,1832488832.0,0,1830830464.0,1841886182.4,1849404078.08,,1873718157.348464,1849404078.08,1825089998.8115358,1898032236.6169279,1800775919.543072,-7994124.173346996,-6139334.241935651,-1854789.9314113455,0.0,0.0,,,,44.45843752622745,42.90233098358783
35,2015-04-13,1824196992.0,1832488746.0129063,1815905114.551976,1832488746.0129063,0,1832488832.0,1837463884.8,1849072404.48,,1873669869.9763377,1849072404.48,1824474938.9836624,1898267335.4726753,1799877473.4873247,-8514063.971032858,-6614280.187755092,-1899783.7832777658,0.0,0.0,,,,40.07189501609088,40.23836944679633
36,2015-04-14,1840780672.0,1840780672.0,1815905162.4351096,1824197040.10178,0,1832488832.0,1834699955.2,1849072404.48,,1873669869.9763377,1849072404.48,1824474938.9836624,1898267335.4726753,1799877473.4873247,-7501483.197470188,-6791720.789698111,-709762.4077720772,0.0,0.0,,,,50.95895018274913,47.288069824943186
37,2015-04-15,1840780672.0,1849072426.2315495,1832488794.3333297,1840780672.0,0,1834147200.0,1831383236.2666667,1848409067.52,,1872997587.6074646,1848409067.52,1823820547.4325354,1897586107.6949291,1799232027.3450708,-6622663.694565058,-6757909.3706715,135245.6761064427,0.0,0.0,,,,50.95895018274913,47.288069824943186
38,2015-04-16,1832488832.0,1840780709.837109,1815905199.7609048,1832488832.0,0,1834147200.0,1828619306.6666667,1846750709.76,,1870955963.3294044,1846750709.76,1822545456.1905956,1895161216.898809,1798340202.621191,-6520115.266994953,-6710350.549936191,190235.28294123802,0.0,0.0,,,,45.70464528336235,44.26043644914424
