Date,Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
36,2015-06-18,3575138048.0,3652633882.7795873,3563083140.36762,3644023234.470744,0,3686387456.0,3765605427.2,3920390256.64,,4141969201.646291,3920390256.64,3698811311.633709,4363548146.652582,3477232366.6274176,-138911746.43314886,-127412921.70978804,-11498824.723360822,0.0,0.0,,,,28.773252360320438,34.030594140651985
37,2015-06-19,3445978368.0,3545861882.697831,3445978368.0,3530362716.62403,0,3617846784.0,3736673655.4666667,3884845547.52,,4108393772.8151193,3884845547.52,3661297322.2248807,4331941998.110239,3437749096.929761,-152539701.45933247,-132438277.65969692,-20101423.799635544,0.0,0.0,,,,22.89610407355539,29.459733142927195
38,2015-06-22,3528640768.0,3533807156.9561863,3463199841.2216387,3463199841.2216387,0,3578582272.0,3708660377.6,3852469565.44,,4066444934.4499454,3852469565.44,3638494196.4300547,4280420303.4598904,3424518827.4201097,-154884378.4575181,-136927497.81926116,-17956880.638256937,0.0,0.0,,,,32.78161935713847,35.43668852191521
39,2015-06-23,3597525760.0,3613024927.069644,3532085073.1288977,3532085073.1288977,0,3558949990.4,3690405819.733333,3826224322.56,,4029346085.580126,3826224322.56,3623102559.539874,4232467848.600252,3419980796.5197477,-149461212.88678026,-139434240.83276498,-10026972.054015279,0.0,0.0,,,,39.99412085753878,39.99917336199401
40,2015-06-24,3611302656.0,3671577192.244208,3604414137.5720906,3642300988.925592,0,3551717120.0,3677317649.0666666,3799910205.44,,3985829937.2288656,3799910205.44,3613990473.6511345,4171749669.0177307,3428070741.8622694,-142410020.66028404,-140029396.7982688,-2380623.8620152473,0.0,0.0,,,,41.408646076527354,40.89872059191058
41,2015-06-25,3607858176.0,3638856507.028623,3564804938.4602466,3582026233.476148,0,3558261145.6,3662622122.6666665,3776213719.04,,3946708449.5026727,3776213719.04,3605718988.5773273,4117203179.9653454,3435224258.1146545,-135537449.42117453,-139131007.32284993,3593557.901675403,0.0,0.0,,,,41.13589738389085,40.73428953302048
42,2015-06-26,3545713152.0,3685539103.407278,3538808154.82768,3659645364.011077,0,3578208102.4,3644702054.4,3756782161.92,,3924738115.2827644,3756782161.92,3588826208.5572357,4092694068.6455283,3420870255.194472,-133565807.77889538,-138017967.414059,4452159.635163635,0.0,0.0,,,,36.284882738029914,37.78283530592728
43,2015-06-29,3480115968.0,3521545954.4760327,3426602235.4684577,3443864729.833472,0,3568503142.4,3621605222.4,3734726717.44,,3901357103.6770744,3734726717.44,3568096331.2029257,4067987489.9141483,3401465944.965852,-135731780.62578392,-137560730.056404,1828949.4306200743,0.0,0.0,,,,31.827809968607347,34.90768548583732
44,2015-06-30,3502557440.0,3502557440.0,3452496203.0637646,3480116195.85617,0,3549509478.4,3605974493.866667,3712466769.92,,3871270739.0997243,3712466769.92,3553662800.740276,4030074708.2794485,3394858831.5605516,-134091764.0855875,-136866936.8622407,2775172.7766532004,0.0,0.0,,,,34.905243449938,36.68284806367256
45,2015-07-01,3424876544.0,3526725277.3463945,3411066546.258116,3495652782.4271555,0,3512224256.0,3593546086.4,3689510574.08,,3846739692.278439,3689510574.08,3532281455.881561,4003968810.4768777,3375052337.683122,-137475506.20269203,-136988650.73033097,-486855.472361058,0.0,0.0,,,,29.68660335198195,33.29775266620562
46,2015-07-02,3385172480.0,3485294954.1495376,3381719980.891395,3469758708.160816,0,3467687116.8,3570778572.8,3664552908.8,,3818556547.4437675,3664552908.8,3510549270.156233,3972560186.0875344,3356545631.512466,-141727189.53429556,-137936358.49112388,-3790831.043171674,0.0,0.0,,,,27.33652052274284,31.688180025480882
47,2015-07-03,3400708352.0,3468032077.213948,3381719608.990937,3412792097.5512214,0,3438686156.8,3544913681.0666666,3645383045.12,,3801197914.684494,3645383045.12,3489568175.5555058,3957012784.248988,3333753305.9910116,-142203826.97604465,-138789852.18810803,-3413974.787936628,0.0,0.0,,,,29.783416726230083,33.051881746009336
48,2015-07-06,3234988800.0,3357552269.062899,3219452555.020336,3357552269.062899,0,3389660723.2,3512248712.5333333,3616828999.68,,3779667674.8730073,3616828999.68,3453990324.4869924,3942506350.066015,3291151649.293985,-154176497.7583146,-141867181.30214936,-12309316.456165254,0.0,0.0,,,,21.211732871431245,26.886261751994123
49,2015-07-07,3269513728.0,3329932216.01989,3264334979.769819,3281597473.870424,0,3343051980.8,3483837149.866667,3592755783.68,,3760597710.2238975,3592755783.68,3424913857.136102,3928439636.767795,3257071930.5922046,-159045672.94375896,-145302879.6304713,-13742793.313287675,0.0,0.0,,,,26.190431588009293,29.823349451148605
50,2015-07-08,3105519872.0,3278144803.998574,3100341124.0400424,3274692305.358602,0,3279180646.4,3447707340.8,3564671569.92,3835698058.24,3751838307.538765,3564671569.92,3377504832.301235,3939005045.15753,3190338094.6824703,-174130198.44866562,-151068343.39411014,-23061855.054555476,0.0,0.0,0.0,,,19.579038537377986,24.739542328015627
51,2015-07-09,3072721408.0,3105520147.9946275,2877655458.8378706,2995040423.029169,0,3216690432.0,3414212898.133333,3534448783.36,3816453565.44,3736979669.006734,3534448783.36,3331917897.7132664,3939510554.653468,3129387012.066532,-186580570.847682,-158170788.8848245,-28409781.962857485,0.0,0.0,0.0,,,18.52676565084546,23.86339821385675
52,2015-07-10,3083078656.0,3181474868.042161,3053732417.32076,3105519897.342949,0,3153164492.8,3390019584.0,3505191362.56,3798105072.64,3717734764.428224,3505191362.56,3292647960.691776,3930278166.2964487,3080104558.823551,-193382642.59223652,-165213159.62630692,-28169482.965929598,0.0,0.0,0.0,,,20.053211609296945,24.769451352145293
53,2015-07-13,3140045312.0,3184927800.803201,3119330317.167753,3124509065.875815,0,3134175795.2,3364113220.266667,3477730437.12,3780517027.84,3691324752.4456744,3477730437.12,3264136121.7943254,3904919067.771349,3050541806.468651,-191963761.65600777,-170563280.0322471,-21400481.62376067,0.0,0.0,0.0,,,28.358590872270412,29.72319175130376
54,2015-07-14,3169391616.0,3210821606.466076,3143497871.958703,3184927862.4247785,0,3114151372.8,3335570944.0,3455025367.04,3764686965.76,3670015402.2334747,3455025367.04,3240035331.846525,3885005437.4269495,3025045296.6530504,-186323465.88367987,-173715317.20253366,-12608148.681146204,0.0,0.0,0.0,,,32.42693139444137,32.19996529234539
55,2015-07-15,3179749120.0,3248799104.2487464,3171117871.9689064,3214274112.124373,0,3128997222.4,3306800708.266667,3437763225.6,3747273041.92,3656799548.046727,3437763225.6,3218726903.1532726,3875835870.493455,2999690580.706545,-178954846.75853777,-174763223.11373448,-4191623.6448032856,0.0,0.0,0.0,,,33.916969409603894,33.09617898195844
56,2015-07-16,3131414016.0,3193558999.541107,3108972771.943489,3193558999.541107,0,3140735744.0,3275037764.266667,3413952378.88,3730993408.0,3632641454.3651214,3413952378.88,3195263303.394879,3851330529.8502426,2976574227.9097576,-174998132.41538048,-174810204.9740637,-187927.44131678343,0.0,0.0,0.0,,,30.397903438891777,31.034510693944195
57,2015-07-17,3159034112.0,3193559103.985298,3126235369.613967,3134866617.6102915,0,3155926835.2,3249259161.6,3388766474.24,3710065336.32,3598940286.7188425,3388766474.24,3178592661.761157,3809114099.1976852,2968418849.2823143,-167700549.3326745,-173388273.84578586,5687724.513111353,0.0,0.0,0.0,,,34.75006962281264,33.58065340896411
58,2015-07-21,3131414016.0,3178022753.6558304,3112425271.029106,3150402760.970894,0,3154200576.0,3226012364.8,3365024501.76,3684865085.44,3569321904.401365,3365024501.76,3160727099.1186357,3773619307.0427294,2956429696.477271,-162275264.83958387,-171165672.04454547,8890407.204961598,0.0,0.0,0.0,,,32.46622052449334,32.296573494923166
59,2015-07-22,3181475584.0,3184928083.445095,3107246845.9304595,3122783093.4333863,0,3156617369.6,3204606907.733333,3344456038.4,3660666065.92,3540130419.1851554,3344456038.4,3148781657.614845,3735804799.97031,2953107276.82969,-152181879.65736628,-167368913.56710964,15187033.909743369,0.0,0.0,0.0,,,40.44702992370258,36.99892226173078
60,2015-07-23,3102067456.0,3171117430.638941,3067542468.6805296,3169391181.272968,0,3141081036.8,3183086301.866667,3322640056.32,3636291020.8,3513663587.092357,3322640056.32,3131616525.547643,3704687117.8647137,2940592994.7752867,-148874241.88033152,-163669979.22975403,14795737.349422514,0.0,0.0,0.0,,,33.4029571760546,33.07476706297974
61,2015-07-24,3096888832.0,3167665058.8410454,3069268841.037641,3107246328.6108847,0,3134176000.0,3163867392.0,3303510087.68,3611950172.16,3492222484.696611,3303510087.68,3114797690.6633887,3680934881.7132215,2926085293.646778,-144999324.8313117,-159935848.35006556,14936523.518753856,0.0,0.0,0.0,,,32.98154207134621,32.8302185756362
62,2015-07-27,2939800576.0,3065816552.0609074,2924264330.0200224,3064090302.5075765,0,3090329292.8,3133140206.9333334,3283262976.0,3584054261.76,3482466186.757101,3283262976.0,3084059765.242899,3681669397.514202,2884856554.485798,-152842264.09112453,-158517131.49827737,5674867.407152832,0.0,0.0,0.0,,,23.055412517040132,26.443223229813505
63,2015-07-28,3015755008.0,3024386254.887964,2905275289.166289,2922537782.942216,0,3067197491.2,3118524620.8,3262747545.6,3557608555.52,3462033888.275329,3262747545.6,3063461202.9246707,3661320230.950659,2864174860.249341,-151186181.880538,-157050941.5747295,5864759.694191515,0.0,0.0,0.0,,,33.87983715033465,33.2092432032973
64,2015-07-29,2931169536.0,3052006771.9660788,2925990786.9729285,3038196774.560554,0,3017136281.6,3095968341.3333335,3236093296.64,3531158809.6,3433373043.025241,3236093296.64,3038813550.254759,3630652789.410482,2841533803.869518,-154913321.1414113,-156623417.48806587,1710096.3466545641,0.0,0.0,0.0,,,28.803333752516398,29.909726255298192
65,2015-07-30,2972599296.0,3020934041.8112106,2941526804.264922,2941526804.264922,0,2991242649.6,3087106969.6,3210545162.24,3505227683.84,3398727180.9436507,3210545162.24,3022363143.536349,3586909199.6473017,2834181124.832698,-152763112.40116787,-155851356.47068626,3088244.0695183873,0.0,0.0,0.0,,,34.23331675245941,33.40005687194264
66,2015-07-31,3091710464.0,3095162963.29498,2981230727.892889,2993314475.4253206,0,2990206976.0,3088372906.6666665,3189899253.76,3483056486.4,3360886916.5036163,3189899253.76,3018911591.016384,3531874579.247233,2847923928.2727675,-139835840.15851355,-152648253.2082517,12812413.049738169,0.0,0.0,0.0,,,47.24647916418628,42.29684271325035
67,2015-08-03,3048553472.0,3155580923.785141,3039922225.8882947,3098614699.447889,0,3011957555.2,3086071227.733333,3170012866.56,3463397514.24,3326781219.2600303,3170012866.56,3013244513.8599696,3483549571.9600606,2856476161.1599393,-131556787.59052515,-148429960.0847064,16873172.494181246,0.0,0.0,0.0,,,43.72024834734779,40.20136317166556
68,2015-08-04,2946705408.0,3039922637.289564,2936347911.264245,3039922637.289564,0,2998147635.2,3073181900.8,3148676444.16,3441701580.8,3297905010.4215693,3148676444.16,2999447877.8984303,3447133576.6831384,2850219311.6368613,-131695759.62881851,-145083119.9935288,13387360.364710301,0.0,0.0,0.0,,,36.489776728741,35.70564892092436
69,2015-08-05,3095162880.0,3121056624.0155168,2950158154.845358,2977778148.4619093,0,3030946304.0,3068233318.4,3132380661.76,3422423715.84,3263181618.01701,3132380661.76,3001579705.5029902,3393982574.27402,2870778749.2459803,-118461073.17872,-139758710.63056704,21297637.451847047,0.0,0.0,0.0,,,50.039062188745255,45.306836040719205
70,2015-08-06,3153854976.0,3172843719.2606454,3083078751.119413,3141771230.28868,0,3067197440.0,3066507042.133333,3121539799.04,3405525186.56,3238105909.27375,3121539799.04,3004973688.80625,3354672019.507499,2888407578.5725007,-102060042.53914165,-132218977.01228197,30158934.473140314,0.0,0.0,0.0,,,54.36882846015754,48.57630796523718
71,2015-08-07,3202190080.0,3203916329.452644,3138318850.2521734,3159033843.683901,0,3089293363.2,3071225446.4,3114220503.04,3389386705.92,3219168952.552327,3114220503.04,3009272053.527673,3324117402.064655,2904323604.015345,-84191363.02905464,-122613454.2156365,38422091.186581865,0.0,0.0,0.0,,,57.76031503435939,51.16535715640804
72,2015-08-10,2851761920.0,2998493135.697587,2843130672.017789,2936348150.225668,0,3049935052.8,3050740633.6,3092262645.76,3368822845.44,3192284635.177812,3092262645.76,2992240656.3421884,3292306624.5956235,2892218666.924377,-97186622.75158978,-117528087.92282715,20341465.17123738,0.0,0.0,0.0,,,35.96080440474541,36.72781741176831
73,2015-08-11,2862119168.0,2881107911.905033,2836225426.311318,2855214170.2163515,0,3033017804.8,3032787643.733333,3077347860.48,3347088430.08,3182636787.519843,3077347860.48,2972058933.440157,3287925714.559686,2866770006.400314,-105434334.97008228,-115109337.33227818,9675002.362195894,0.0,0.0,0.0,,,36.754483306310185,37.29103585799023
74,2015-08-12,2815511040.0,2882834782.905941,2801701041.455192,2850036036.362021,0,2977087436.8,3008390007.4666667,3059187752.96,3325971768.32,3168828989.0385814,3059187752.96,2949546516.8814187,3278470225.117162,2839905280.802838,-114412714.18434143,-114970012.70269082,557298.5183493942,0.0,0.0,0.0,,,34.584528759032615,35.7488793379913
75,2015-08-13,2843130624.0,2891465611.8840494,2801700634.3851004,2801700634.3851004,0,2914942566.4,2991127552.0,3048692183.04,3306681876.48,3165706730.723954,3048692183.04,2931677635.3560457,3282721278.4079084,2814663087.6720915,-117939936.6207633,-115563997.48630533,-2375939.1344579756,0.0,0.0,0.0,,,37.06174000456793,37.40096218257257
76,2015-08-14,2858666752.0,2863845500.487902,2796521770.145165,2796521770.145165,0,2846237900.8,2975246080.0,3040129996.8,3287289390.08,3162769239.1658187,3040129996.8,2917490754.4341817,3285408481.531637,2794851512.068363,-118120035.87869167,-116075205.1647826,-2044830.7139090747,0.0,0.0,0.0,,,38.534699345565,38.36106246985986
77,2015-08-17,2858666752.0,2882834244.943547,2843130506.536292,2879381745.9516115,0,2847618867.2,2969837158.4,3031153520.64,3268172441.6,3158445230.97207,3031153520.64,2903861810.3079295,3285736941.304141,2776570099.9758587,-116915042.01092958,-116243172.53401199,-671869.4769175947,0.0,0.0,0.0,,,38.534699345565,38.36106246985986
78,2015-08-18,2979504384.0,2982956883.1857734,2858666912.497928,2863845661.2765884,0,2871095910.4,2967420450.133333,3024731883.52,3251231160.32,3150407460.063591,3024731883.52,2899056306.976409,3276083036.607182,2773380730.432818,-104999124.12580633,-113994362.85237086,8995238.726564527,0.0,0.0,0.0,,,50.043552187664076,45.852363189407654
79,2015-08-19,2920811776.0,3007124010.711565,2889739284.6242294,2988135507.314169,0,2892156057.6,2966729932.8,3014788689.92,3234907028.48,3138443052.812818,3014788689.92,2891134327.027182,3262097415.7056355,2767479964.1343646,-99148751.21722507,-111025240.5253417,11876489.30811663,0.0,0.0,0.0,,,45.39862946468307,43.1116557730632
80,2015-08-20,3076173824.0,3081352572.280564,2894917875.512518,2894917875.512518,0,2938764697.6,2973634901.3333335,3010645678.08,3224204451.84,3130376561.995037,3010645678.08,2890914794.164963,3250107445.910074,2771183910.2499256,-81041671.7336669,-105028526.76700674,23986855.033339843,0.0,0.0,0.0,,,57.222503205308215,51.39373555452915
81,2015-08-21,2777533440.0,2965694663.127519,2774080940.493073,2938074667.0721035,0,2922538035.2,2952689766.4,2996490455.04,3205221416.96,3121891281.1445837,2996490455.04,2871089628.935416,3247292107.249167,2745688802.830833,-89754826.1698122,-101973786.64756784,12218960.477755636,0.0,0.0,0.0,,,38.97228018327884,39.49193199488293
82,2015-08-24,2444367104.0,2673958285.996248,2411568605.0470586,2637707046.7336826,0,2839678105.6,2912410675.2,2967903774.72,3178335124.48,3129288281.6276455,2967903774.72,2806519267.812354,3290672788.5352917,2645134760.904708,-122135896.17910194,-106006208.55387466,-16129687.625227287,0.0,0.0,0.0,,,27.831730238595892,30.895858491543045
83,2015-08-25,2289004800.0,2473713246.5866165,2207871077.2692933,2289004800.0,0,2701578188.8,2868563968.0,2934207406.08,3149615953.92,3139819279.6797433,2934207406.08,2728595532.4802566,3345431153.2794867,2522983658.880513,-158507392.4179573,-116506445.32669118,-42000947.091266125,0.0,0.0,0.0,,,24.202255935383956,27.851413035867555
84,2015-08-26,2463355904.0,2485797147.8597565,2290731192.5648856,2392579914.697626,0,2610087014.4,2826443502.9333334,2905482618.88,3124969328.64,3124282784.7242603,2905482618.88,2686682453.03574,3343082950.568521,2467882287.191479,-171288876.70289612,-127462931.60193217,-43825945.10096395,0.0,0.0,0.0,,,34.91744174394998,35.5291788945125
85,2015-08-27,2470260992.0,2623897205.553552,2452998496.0951066,2594550962.515233,0,2488904448.0,2780870570.6666665,2880210360.32,3101425208.32,3111004026.1201997,2880210360.32,2649416694.5198007,3341797691.9203997,2418623028.7196007,-178800016.89533663,-137730348.66061306,-41069668.23472357,0.0,0.0,0.0,,,35.32480160548871,35.82047370029457
86,2015-08-28,2587645952.0,2632528441.141926,2522048467.869493,2522048467.869493,0,2450926950.4,2739900962.133333,2859840645.12,3081675366.4,3093071358.777546,2859840645.12,2626609931.462454,3326302072.4350924,2393379217.8049073,-173283163.91909647,-144840911.71230975,-28442252.206786722,0.0,0.0,0.0,,,42.23903193674916,40.72366465757419
87,2015-08-31,2509964288.0,2603181749.37514,2496154293.722202,2603181749.37514,0,2464046387.2,2717114453.3333335,2842647193.6,3062955084.8,3085014159.1853437,2842647193.6,2600280228.014656,3327381124.770687,2357913262.4293127,-173182934.19789314,-150509316.20942643,-22673617.98846671,0.0,0.0,0.0,,,39.125026914225074,38.620878105161076
88,2015-09-01,2415021056.0,2530679528.110281,2413294806.5456343,2509964534.6578918,0,2489249638.4,2687307912.5333333,2818617835.52,3040682690.56,3072153331.818653,2818617835.52,2565082339.221347,3325688828.1173058,2311546842.922694,-178704631.0237546,-156148379.17229205,-22556251.851462543,0.0,0.0,0.0,,,35.524008576887375,36.16309207899895
89,2015-09-02,2370138368.0,2447819345.4875965,2344244628.3933973,2394305858.299496,0,2470606131.2,2657616401.0666666,2796176588.8,3016134942.72,3063225790.688525,2796176588.8,2529127386.911475,3330274992.57705,2262078185.02295,-184574612.12636662,-161833625.76310697,-22740986.363259643,0.0,0.0,0.0,,,33.86630866117718,35.028238693220686
90,2015-09-03,2465082368.0,2501333611.235152,2416747618.35206,2416747618.35206,0,2469570406.4,2632413184.0,2775875911.68,2993210536.96,3047984520.869464,2775875911.68,2503767302.4905357,3320093130.0589275,2231658693.301072,-179496305.44463682,-165366161.69941294,-14130143.74522388,0.0,0.0,0.0,,,40.47649406422281,39.36318694455668
91,2015-09-04,2389126912.0,2451271640.5635247,2339065686.2506733,2451271640.5635247,0,2429866598.4,2601110528.0,2747772569.6,2968835911.68,3022083033.0014753,2747772569.6,2473462106.1985245,3296393496.4029512,2199151642.7970486,-179531157.89120626,-168199160.93777162,-11331996.953434646,0.0,0.0,0.0,,,37.13586401943366,37.223488908931664
92,2015-09-07,2337340160.0,2415021396.3955803,2276921420.5812154,2337340160.0,0,2395341772.8,2566355421.866667,2719324037.12,2944668451.84,2997813418.9558716,2719324037.12,2440834655.284128,3276302800.7917433,2162345273.4482565,-181643661.72950172,-170888061.09611765,-10755600.633384079,0.0,0.0,0.0,,,34.92494207923814,35.7948351654754
93,2015-09-08,2370138368.0,2456450592.0231304,2340792129.7791834,2340792129.7791834,0,2386365235.2,2525731020.8,2696261355.52,2922468899.84,2978809727.061163,2696261355.52,2413712983.978837,3261358098.6023254,2131164612.4376745,-178612362.82526636,-172432921.4419474,-6179441.383318961,0.0,0.0,0.0,,,37.57305162660289,37.432683050692944
94,2015-09-09,2553120768.0,2561752015.2616296,2416747302.598481,2416747302.598481,0,2422961715.2,2501218286.9333334,2674579671.04,2903480166.4,2946274645.011176,2674579671.04,2402884697.068824,3217969618.9823523,2131189723.0976477,-159605058.40940905,-169867348.83543974,10262290.426030695,0.0,0.0,0.0,,,50.273545400862474,45.747741536044124
95,2015-09-10,2534132224.0,2549668470.296943,2430557248.687047,2468534739.635129,0,2436771686.4,2465082180.266667,2649790760.96,2885665280.0,2904358032.060716,2649790760.96,2395223489.859284,3158925303.161432,2140656218.7585683,-144409190.2726617,-164775717.12288412,20366526.85022244,0.0,0.0,0.0,,,49.107196433954634,45.07823972752444
96,2015-09-11,2532406016.0,2558299760.2534795,2509964770.980318,2549668512.1689863,0,2465427507.2,2448740352.0,2622999398.4,2868609950.72,2851979933.019826,2622999398.4,2394018863.7801743,3080960467.6396513,2165038329.160349,-130995610.00287199,-158019695.6988817,27024085.696009696,0.0,0.0,0.0,,,48.99095555430518,45.013746605557024
