Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
2025-04-01,149.0,154.0,148.0,154.0,299700,,,,,,,,,,,,,,,,,,,
2025-04-02,148.0,151.0,147.0,149.0,219600,,,,,,,,,,,,,,,,,,,
2025-04-03,142.0,148.0,139.0,147.0,948700,,,,,,,,,,,,,,,,,,,
2025-04-04,137.0,141.0,130.0,140.0,658800,,,,,,,,,,,,,,,,,,,
2025-04-07,126.0,129.0,122.0,125.0,726000,140.4,,,,,,,,,,,,570560.0,,,,,,
2025-04-08,139.0,139.0,130.0,131.0,281700,138.4,,,,,,,,,,,,566960.0,,,,,,
2025-04-09,131.0,135.0,131.0,134.0,367800,135.0,,,,,,,,,,,,596600.0,,,,,,
2025-04-10,142.0,143.0,137.0,142.0,249300,135.0,,,,,,,,,,,,456720.0,,,,,,
2025-04-11,145.0,145.0,137.0,139.0,129000,136.6,,,,,,,,,,,,350760.0,,,,,,
2025-04-14,144.0,155.0,139.0,146.0,1623800,140.2,,,,,,,,,,,,530320.0,,,,,45.76271186440678,
2025-04-15,144.0,146.0,143.0,145.0,177600,141.2,,,,,,,,,,,,509500.0,,,,,45.76271186440678,
2025-04-16,142.0,146.0,141.0,144.0,180000,143.4,,,,,,,,,,,,471940.0,,,,,43.88014220416455,
2025-04-17,143.0,145.0,143.0,144.0,108000,143.6,,,,,,,,,,,,443680.0,,,,,45.14938106909068,
2025-04-18,146.0,148.0,144.0,144.0,122200,143.8,,,,,,,,,,,,442320.0,,,,20.33863093383193,49.03926181871899,
2025-04-21,147.0,149.0,147.0,149.0,59400,144.4,141.66666666666666,,,,,,,,,,,129440.0,,,,21.57266022644645,50.35941081632429,48.48484848484849
2025-04-22,145.0,149.0,145.0,148.0,50000,144.6,141.4,,,,,,,,,,,103920.0,,,,22.36051594564913,47.58579027915542,46.95259593679459
2025-04-23,143.0,157.0,138.0,148.0,992500,144.8,141.06666666666666,,,,,,,,,,,266420.0,,,,22.151588198903514,44.809354609795584,45.40722082283795
2025-04-24,143.0,145.0,142.0,144.0,91400,144.8,141.13333333333333,,,,,,,,,,,263100.0,,,,26.606292642222552,44.80935460979559,45.40722082283795
2025-04-25,144.0,146.0,143.0,143.0,160300,144.4,141.6,,,,,,,,,,,270720.0,,,,37.161798960759725,46.77454556366115,46.42966137969565
2025-04-28,149.0,155.0,142.0,145.0,853400,144.8,143.13333333333333,,,,,,,,,,,429520.0,,,,54.234605506778955,55.65621440509565,51.33710679937229
2025-04-30,148.0,149.0,144.0,149.0,165500,145.4,143.73333333333332,,,,,,,,,,,452620.0,,,,57.72176842640562,53.642192290994636,50.34378126992285
2025-05-01,145.0,149.0,144.0,149.0,149800,145.8,144.66666666666666,,,,,,,,,,,284080.0,,,,47.53496556536513,47.80387790971931,47.381829570214116
2025-05-02,145.0,147.0,142.0,146.0,321600,146.2,144.86666666666667,,,,,,,,,,,330120.0,,,,46.24374439526744,47.80387790971931,47.381829570214116
2025-05-07,149.0,156.0,145.0,147.0,1269900,147.2,145.13333333333333,,,,,,,,,,,552040.0,,,,156.48355245213028,55.90293444046212,51.76975938426227
2025-05-08,148.0,149.0,146.0,149.0,80300,147.0,145.4,143.36,,148.6957661118155,143.36,138.02423388818454,154.03153222363093,132.6884677763691,,,,397420.0,411452.0,,,152.34571960977746,53.56532234434952,50.63296484282323
2025-05-09,148.0,150.0,148.0,148.0,60300,147.0,145.66666666666666,143.32,,148.61694251431933,143.32,138.02305748568065,153.91388502863867,132.7261149713613,,,,376380.0,401876.0,,54.84760913959851,167.7772801910733,53.56532234434952,50.632964842823235
2025-05-12,146.0,149.0,146.0,148.0,139800,147.2,145.93333333333334,143.24,,148.48045799525164,143.24,137.99954200474838,153.72091599050327,132.75908400949675,,,,374380.0,398684.0,,53.69075369075369,148.8991761042683,48.43833668517839,48.17902881503995
2025-05-13,145.0,150.0,145.0,147.0,270100,147.2,146.06666666666666,143.36,,148.6050357482095,143.36,138.11496425179052,153.85007149641902,132.869928503581,,,,364080.0,371540.0,,53.284769897657426,123.74499316432015,45.96367598611409,46.95369521486775
2025-05-14,144.0,147.0,143.0,147.0,195700,146.2,145.93333333333334,143.64,,148.72236165576618,143.64,138.5576383442338,153.8047233115324,133.47527668846757,,,,149240.0,353016.0,,60.05602855431141,110.52031486394634,43.46549666790139,45.70195062953297
2025-05-15,146.0,147.0,144.0,144.0,252600,145.8,145.86666666666667,144.44,,148.04088877917675,144.44,140.83911122082324,151.64177755835354,137.23822244164646,,,,183700.0,334080.0,,72.36436132339679,124.32353666464904,49.625767607434646,48.65042577282412
2025-05-16,141.0,145.0,137.0,144.0,516700,144.4,145.6,144.52,,148.01994285667575,144.52,141.02005714332427,151.5198857133515,137.52011428664852,,,,274980.0,343480.0,,75.3591236690427,158.03767347752986,37.98480970632058,42.44508866179803
2025-05-19,136.0,142.0,135.0,140.0,299900,142.4,145.13333333333333,144.72,,147.51313444001516,144.72,141.92686555998483,150.30626888003033,139.13373111996967,,,,307000.0,340764.0,,65.88238588107926,135.76353453640323,30.05372899505151,37.318924218737294
2025-05-20,137.0,140.0,137.0,138.0,158900,140.8,144.73333333333332,144.52,,147.65840723934895,144.52,141.38159276065107,150.79681447869785,138.24318552130217,,,,284760.0,337148.0,,73.92350011524086,135.69383945239576,33.192296512761665,38.908069550531636
2025-05-21,138.0,141.0,137.0,139.0,89700,139.6,144.33333333333334,144.24,,147.62561663511934,144.24,140.85438336488068,151.01123327023865,137.46876672976137,-0.4996679914818287,1.3053115002628948,-1.8049794917447235,263560.0,335576.0,,70.7248148630638,97.67517112632234,36.40268938635784,40.53173710003691
2025-05-22,138.0,141.0,138.0,138.0,80200,138.0,143.6,144.0,,147.59999999999988,144.0,140.40000000000012,151.19999999999976,136.80000000000024,-0.7724886080072793,0.88975147860886,-1.6622400866161393,229080.0,273832.0,,68.39342697802034,106.30790877956832,36.40268938635784,40.53173710003691
2025-05-23,138.0,140.0,138.0,138.0,57700,137.4,142.93333333333334,143.76,,147.54713612113446,143.76,139.97286387886552,151.33427224226892,136.18572775773106,-0.9774336653077569,0.5163144498255365,-1.4937481151332934,137280.0,269036.0,,100.99280868780389,115.2405810258738,36.40268938635784,40.53173710003692
