Date,Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
1,2015-04-24,669.451171875,672.6466428624702,655.0715524313842,661.4624944063246,1189600,,,,,,,,,,,,,,,,,,,
2,2015-04-27,680.6353149414062,681.4341826819478,665.4568278711166,670.250034314366,1494600,,,,,,,,,,,,,,,,,,,
3,2015-04-28,674.2444458007812,678.2387849346721,668.652371013334,675.8421814543376,541400,,,,,,,,,,,,,,,,,,,
4,2015-04-30,687.0265502929688,687.0265502929688,672.6469248217206,679.0378694756087,1565700,,,,,,,,,,,,,,,,,,,
5,2015-05-01,659.8648681640625,679.0376972632604,651.0773214935967,679.0376972632604,1058700,674.2444702148438,,,,,,,,,,,,1170000.0,,,,,,
6,2015-05-07,705.4002075195312,726.9696362885317,692.618323804568,693.4171915367532,3322700,681.43427734375,,,,,,,,,,,,1596620.0,,,,,,
7,2015-05-08,730.9640502929688,730.9640502929688,715.7855618169399,718.9810330750513,3392900,691.5000244140625,,,,,,,,,,,,1976280.0,,,,,,
8,2015-05-11,750.935791015625,757.3267339178857,733.3606980344083,734.1595658971909,2007900,706.8382934570312,,,,,,,,,,,,2269580.0,,,,,,
9,2015-05-12,750.935791015625,758.9244696434508,743.7459802505819,754.1312624667554,893600,719.6201416015625,,,,,,,,,,,,2135160.0,,,,,,
10,2015-05-13,743.7459106445312,750.1368529486733,738.153836128407,750.1368529486733,805400,736.3963500976563,,,,,,,,,,,,2084500.0,,,,,73.8461062268321,
11,2015-05-14,745.3436279296875,750.9357023085812,735.7572147087269,735.7572147087269,823100,744.3850341796875,,,,,,,,,,,,1584580.0,,,,,74.14443551367471,
12,2015-05-15,746.1424560546875,752.5333978624365,738.95264652097,743.7458528767817,601000,747.4207153320312,,,,,,,,,,,,1026200.0,,,,,74.30926767544227,
13,2015-05-18,750.935791015625,754.1312624667554,744.5448481133644,746.9414517017121,458200,747.4207153320312,,,,,,,,,,,,716260.0,,,,,75.36925912041792,
14,2015-05-19,734.1594848632812,755.728914777654,733.3606170886748,750.9357081300155,912200,744.0654541015625,,,,,,,,,,,,719980.0,,,,374.89440828795324,64.83620012361348,
15,2015-05-20,749.3380126953125,756.5278230516642,742.9470701563333,742.9470701563333,750700,745.1838745117187,718.608231608073,,,,,,,,,,,709040.0,,,,394.8359675919777,69.21526624810124,70.49175862025776
16,2015-05-21,751.7346801757812,754.9301517174424,746.9414728632896,748.5392086341202,504700,746.4620849609375,724.093798828125,,,,,,,,,,,645360.0,,,,368.54031079824676,69.88153461951387,70.87737630713326
17,2015-05-22,758.9243774414062,758.9243774414062,751.7345675498561,753.3323030813117,676000,749.0184692382812,729.3130696614584,,,,,,,,,,,660360.0,,,,451.4194409109242,71.93168395493265,72.05707992337776
18,2015-05-25,749.3380126953125,762.9187655906434,743.7459379737057,758.9244265037813,705800,748.6989135742188,734.3193074544271,,,,,,,,,,,709880.0,,,,330.47417852325077,65.26752052319227,68.0961858523252
19,2015-05-26,742.9471435546875,754.1312941028226,738.9528040732107,748.5392188287551,403500,750.4564453125,738.0473470052083,,,,,,,,,,,608140.0,,,,396.61545040779544,61.02712086078596,65.51082998922698
20,2015-05-27,740.5503540039062,742.9469570912976,730.9639416543412,742.9469570912976,478200,748.6989135742188,743.4263793945313,,,,,,,,,,,553640.0,,,,257.50419787307766,59.39890998130613,64.52146525594156
21,2015-05-28,734.9584350585938,736.556170786982,725.3720206882642,734.9584350585938,565800,745.3436645507812,745.3969278971355,,,,,,,,,,,565860.0,,,,145.1791463047456,55.5115512298607,62.162678443158256
22,2015-05-29,739.7516479492188,743.7459873009964,734.15957285673,734.15957285673,458300,741.5091186523438,745.9827677408854,,,,,,,,,,,522320.0,,,,109.2896681103365,58.15252323119001,63.39788939319578
23,2015-06-01,739.7516479492188,742.9471194306408,734.15957285673,738.9527800788632,311500,739.591845703125,745.237158203125,,,,,,,,,,,443460.0,,,,109.96113394509084,58.15252323119001,63.39788939319578
24,2015-06-02,739.7516479492188,744.5448551713519,738.9527800788632,742.9471194306408,178400,738.9527465820313,744.4915486653646,,,,,,,,,,,398440.0,,,,136.4451962724101,58.15252323119001,63.39788939319578
25,2015-06-03,727.7685546875,734.9583647777168,726.1708191118962,733.360629202113,338600,736.39638671875,743.4263916015625,728.1839990234375,,757.2830724023916,728.1839990234375,699.0849256444835,786.3821457813456,669.9858522655295,,,,370520.0,977540.0,,,101.22771680300353,48.00803288213194,57.53331602282724
26,2015-06-04,729.3663330078125,729.3663330078125,722.176522496235,726.1708616693336,381400,735.2779663085937,742.3612386067708,730.58060546875,,757.0963831532189,730.58060546875,704.0648277842812,783.6121608376877,677.5490500998123,,,,333640.0,945212.0,,263.4675875010575,95.20971211685233,49.3338382775216,58.090003582218586
27,2015-06-05,719.7799072265625,724.5731141559293,714.1878324756348,721.3776428696848,526900,731.2836181640625,740.6037353515625,732.1463891601562,,756.7536992348121,732.1463891601562,707.5390790855004,781.3610093094679,682.9317690108445,,,,347360.0,906504.0,,243.71571870664818,72.22428429459164,42.08933932290939,53.55393678877151
28,2015-06-08,706.9982299804688,713.3891744322696,703.8027577545683,710.9925702628443,742700,724.7329345703125,737.6745646158854,733.4565405273438,,755.7050237816818,733.4565405273438,711.2080572730058,777.9535070360198,688.9595740186678,,,,433600.0,914556.0,,201.18968723257774,75.27986122377666,34.49194327534664,48.15469820155014
29,2015-06-09,703.003662109375,715.785546875,703.003662109375,709.3946044921875,414800,717.3833374023437,735.597509765625,734.095625,,755.2013571736651,734.095625,712.989892826335,776.3070893473302,691.8841606526698,,,,480880.0,868520.0,,204.52164016561252,51.23777212326831,32.43357999209835,46.57434375507133
30,2015-06-10,695.0150146484375,704.6014286435883,694.2161468155082,700.6070894789422,442900,710.8326293945313,731.9759765625,735.501630859375,,752.3586362847302,735.501630859375,718.6446254340199,769.2156417100854,701.7876200086647,,,,501740.0,843888.0,,173.96086432347212,36.19645775726489,28.594377774528002,43.49973021268317
31,2015-06-11,690.2218017578125,698.2104800188984,686.2274626272697,695.8138765405726,555500,703.0037231445312,727.8751180013021,734.8944946289063,,753.0481914139541,734.8944946289063,716.7407978438584,771.2018881990019,698.5871010588106,,,,536560.0,733200.0,,185.50312827578932,20.013284990728184,26.478703520133763,41.720109794310865
32,2015-06-12,685.4287109375,691.0207866677592,682.2332390916375,687.0264468604312,630900,696.1334838867188,722.9754069010417,733.0730810546875,,753.652094007119,733.0730810546875,712.4940681022559,774.2311069595505,691.9150551498244,,,,557360.0,622720.0,,130.80968234742755,20.29374619954161,24.444083250668985,39.95961115827537
33,2015-06-15,685.4287109375,690.2219187062936,683.0321070531031,687.0264468604312,277000,691.819580078125,718.7147867838542,730.4527978515625,,752.6938921119669,730.4527978515625,708.2117035911582,774.9349863723712,685.9706093307539,,,,464220.0,553484.0,,89.68210739275389,24.07894089276047,24.444083250668985,39.95961115827537
34,2015-06-16,689.4228515625,696.6126611384705,687.0262483705098,687.0262483705098,435800,689.10341796875,715.1465006510417,727.9922802734375,,751.2122773985246,727.9922802734375,704.7722831483503,774.4322745236117,681.5522860232633,-6.882070904969623,2.3400499657684453,-9.222120870738069,468420.0,535172.0,,70.86233831530684,36.05198248416295,30.108120580121888,42.31222734733661
35,2015-06-17,692.6184692382812,700.6071482375694,687.8252618387083,689.422997638566,517200,688.6241088867188,711.9510416666667,725.9471826171875,,749.9286552065968,725.9471826171875,701.9657100277783,773.910127796006,677.9842374383691,-7.451549536849711,0.3817300652448139,-7.8332796020945255,483280.0,523644.0,,75.75711584552243,53.92182370067522,34.5259678776664,44.1962541789848
36,2015-06-18,689.4228515625,706.1990739064311,687.8251161011733,703.8024707144409,573100,688.4643188476563,708.9153361002604,723.7103515625,,748.3765186972336,723.7103515625,699.0441844277665,773.0426858319671,674.3780172930329,-8.067725378848309,-1.3081610235738106,-6.759564355274498,486800.0,513644.0,,78.05025832806687,37.272855484556885,32.23379217117638,42.694630008230064
37,2015-06-19,705.4002075195312,710.9922816448276,696.612662465494,699.0092656620496,663700,692.4586181640625,706.6252400716146,722.0806616210938,,746.5560859142599,722.0806616210938,697.6052373279276,771.0315102074261,673.1298130347615,-7.183997425108487,-2.4833283038807457,-4.700669121227741,493360.0,516152.0,,75.97320945747849,49.983157800184145,50.65900660401245,51.55685717439326
38,2015-06-22,709.3945922851562,713.3889312056807,703.0036500123169,708.5957245010513,466800,697.2517944335938,704.6014363606771,720.419013671875,,744.2814954149032,720.419013671875,696.5565319288467,768.1439771579315,672.6940501858184,-6.091108677483476,-3.2048843786012915,-2.8862242988821842,531320.0,516496.0,,74.22452715865188,59.6576456839066,54.164122825570594,53.49324894091178
39,2015-06-23,711.7911376953125,711.7911376953125,701.405857347345,710.1934022571636,458000,701.7254516601563,702.73740234375,719.5242797851563,,743.2738708136426,719.5242797851563,695.77468875667,767.023461842129,672.0250977281836,-4.974265054146713,-3.558760513710376,-1.4155045404363369,535760.0,498328.0,,74.22192107474899,76.05395871115196,56.26136253391345,54.66415769943747
40,2015-06-24,703.802490234375,715.7855065266742,700.6070192230952,715.7855065266742,565200,703.962255859375,701.1396647135417,717.7028588867188,,740.8341826663194,717.7028588867188,694.5715351071182,763.96550644592,671.4402113275175,-4.679829362614214,-3.7829742834911437,-0.8968550791230703,545360.0,490908.0,,77.73683528151378,58.38143993029081,48.0215259726299,50.13305887241085
41,2015-06-25,703.003662109375,710.193472290039,703.003662109375,703.8025299072266,483700,706.67841796875,699.3821533203125,715.7536181640625,,737.9701584308982,715.7536181640625,693.5370778972267,760.186698697734,671.320537630391,-4.459538920671434,-3.918287210927202,-0.5412517097442326,527480.0,490068.0,,63.31223075002721,58.936071954786364,47.24316694305306,49.68952125349272
42,2015-06-26,703.003662109375,704.601397705078,698.2104553222656,703.8025299072266,284800,706.1991088867187,698.2637369791667,713.5167895507813,,734.0234990892528,713.5167895507813,693.0100800123097,754.5302086277243,672.5033704738382,-4.236125737717202,-3.9818549162852017,-0.25427082143200064,451700.0,474420.0,,57.62342128258806,71.50747403090956,47.24316694305307,49.689521253492714
43,2015-06-29,685.4287109375,700.6072022053467,685.4287109375,687.0264468604312,444500,701.4059326171875,696.8257690429688,710.9604174804688,,730.8154244872167,710.9604174804688,691.1054104737209,750.6704314939647,671.2504034669729,-5.4148023888544685,-4.268444410799055,-1.1463579780554136,447240.0,463968.0,,46.52385403580636,70.97342017250485,32.55173849288889,40.538250486016565
44,2015-06-30,686.2274169921875,691.0206236300841,683.8308136732393,684.629681446222,342000,696.2931884765625,695.707352701823,708.6916284179688,,727.9949111998194,708.6916284179688,689.3883456361182,747.29819398167,670.0850628542676,-6.212845408729436,-4.657324610385131,-1.555520798344305,424040.0,461508.0,,55.238782395039095,89.54666364819741,33.6073171770641,41.06942206098479
45,2015-07-01,675.8422241210938,695.0150531741745,674.2444883666703,687.8252422792691,776800,690.7011352539063,694.4291666666667,706.1033032226562,,725.299175109796,706.1033032226562,686.9074313355164,744.4950469969358,667.7115594483766,-7.595739566055158,-5.245007601519136,-2.3507319645360223,466360.0,473452.0,,52.682119410572255,84.26939362467046,27.346843789141268,36.503355814927936
46,2015-07-02,671.847900390625,681.4343151405507,667.0546930156622,680.6354472447235,425800,684.4699829101562,693.2042399088542,703.5788818359375,,722.9629307877508,703.5788818359375,684.1948328841243,742.3469797395642,664.8107839323109,-8.911278026036598,-5.978261686422629,-2.9330163396139692,454780.0,467852.0,,53.02662531745091,89.13802816901408,25.30700738916252,34.896351592301535
47,2015-07-03,660.6636962890625,675.0433172481956,657.4682249648107,672.6467137550068,896500,676.0019897460937,691.5532389322917,700.4153637695313,,720.089287447823,700.4153637695313,680.7414400912395,739.7632111261148,661.0675164129477,-10.732604747502364,-6.929130298638576,-3.8034744488637884,577120.0,485380.0,,50.92494382022472,70.23909006499535,20.492091007842017,30.806786443993957
48,2015-07-06,649.4796142578125,659.8648971426238,645.4852746867313,659.0660292284075,721900,668.8121704101562,689.1566324869792,696.804482421875,,717.1983320291126,696.804482421875,676.4106328146374,737.5921816363501,656.0167832074,-12.9294387255311,-8.12919198401708,-4.8002467415140195,632600.0,501796.0,,41.814431397638344,51.49406548837949,16.87924975635004,27.354506999393035
49,2015-07-07,659.06591796875,664.6579924242424,655.8704468513257,658.2670501893939,580000,663.3798706054688,687.1328369140625,693.5770532226562,,713.2920833107063,693.5770532226562,673.8620231346061,733.0071133987564,654.1469930465561,-13.738541532224872,-9.251061893658639,-4.487479638566233,680200.0,517860.0,,47.30692824835295,52.742599256446454,28.957028850312888,34.16462137060832
50,2015-07-08,643.8875732421875,656.6694605522061,641.490969371559,655.0717246384538,504300,656.9889404296875,683.884110514323,690.2218139648437,709.2029064941406,710.9443670611188,690.2218139648437,669.4992608685686,731.666920157394,648.7767077722934,-15.426697538081385,-10.486189022543188,-4.9405085155381965,625700.0,524488.0,751014.0,44.244504021447725,53.47402793735261,23.003251324024323,29.456152894264747
51,2015-07-09,641.4908447265625,643.8874481315186,625.5134886935224,636.6976379166505,756600,650.917529296875,680.688643391927,686.7067944335937,708.6436999511719,707.9380309542198,686.7067944335937,665.4755579129676,729.1692674748459,644.2443213923415,-16.764716084792894,-11.74189443499313,-5.022821649799765,691860.0,539496.0,742354.0,42.34629990762599,34.790212847823426,22.192672666876824,28.781628694370248
52,2015-07-10,640.69189453125,650.2783069182512,638.2952914344996,643.8873653269171,528800,646.9231689453125,676.374755859375,683.5432739257812,707.8448315429688,705.4909196109013,683.5432739257812,661.5956282406612,727.4385652960212,639.6479825555413,-17.685704237144023,-12.93065639542331,-4.755047841720714,618320.0,539572.0,723038.0,36.45320197044335,24.37204834707436,21.90322675106823,28.54695369346031
53,2015-07-13,647.8818359375,652.6750431084309,643.8874966283909,646.2841002138564,404500,646.60361328125,672.2739054361979,681.1786181640625,707.3175793457032,703.6501931440831,681.1786181640625,658.7070431840419,726.1217681241037,636.2354682040213,-17.632173084930287,-13.870959733324705,-3.7612133516055817,554840.0,526044.0,720300.0,42.57509056019046,23.51556871848235,31.01254932382544,33.779736329508836
54,2015-07-14,657.46826171875,659.8648653459143,654.2727902158642,658.2671295944714,344500,646.28408203125,668.6523803710937,679.3572021484375,706.7264135742188,701.83136651917,679.3572021484375,656.883037777705,724.3055308899025,634.4088734069726,-16.624567155945897,-14.421681217848944,-2.202885938096953,507740.0,523232.0,695876.0,49.91446535291374,31.918750990090295,41.28523910123298,40.080539156663406
