Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
2025-04-01,20440.58203125,21204.252490447598,20395.95193947871,21000.937627933952,369800,,,,,,,,,,,,,,,,,,,
2025-04-02,20738.115234375,20822.41651581555,20514.96478350296,20653.81395293445,331500,,,,,,,,,,,,,,,,,,,
2025-04-03,20524.8828125,20693.48537728014,20341.403550827494,20430.663732181685,393800,,,,,,,,,,,,,,,,,,,
2025-04-04,21422.443359375,21521.621337890625,20609.183935546873,20619.10173339844,621400,,,,,,,,,,,,,,,,,,,
2025-04-07,20276.9375,20921.59435375397,19939.73237649792,20430.663365125947,878300,20680.5921875,,,,,,,,,,,,518960.0,,,,,,
2025-04-08,20986.060546875,21432.361456425744,20604.22532425936,20772.827890089644,548100,20789.687890625,,,,,,,,,,,,554620.0,,,,,,
2025-04-09,19503.349609375,20609.184077437705,19250.445762418953,20490.170502399567,626300,20542.734765625,,,,,,,,,,,,613580.0,,,,,,
2025-04-10,20762.91015625,20817.458045363626,20138.08888094847,20296.773649279017,364700,20590.340234375,,,,,,,,,,,,607760.0,,,,,,
2025-04-11,19419.048828125,20004.198920494444,18923.158919337333,19919.897636000544,573700,20189.661328125,,,,,,,,,,,,598220.0,,,,,,
2025-04-14,19666.994140625,19666.994140625,19235.56991212415,19453.76147596366,357700,20067.67265625,,,,,,,,,,,,494100.0,,,,,44.90861847025502,
2025-04-15,19617.404296875,19776.08906368491,19394.253843548566,19761.21236679648,278900,19793.94140625,,,,,,,,,,,,440260.0,,,,,44.581237555413054,
2025-04-16,19885.185546875,19969.486832235816,19617.404993375934,19617.404993375934,411400,19870.30859375,,,,,,,,,,,,397280.0,,,,,46.93141740475448,
2025-04-17,19805.841796875,19855.430784849148,19587.650249788745,19637.239237762893,335800,19678.894921875,,,,,,,,,,,,391500.0,,,,,46.27723812053811,
2025-04-18,19944.69140625,20024.033788771132,19686.828663056316,19830.63673137587,180600,19784.0234375,,,,,,,,,,,,312880.0,,,,91.20772320850071,47.71212791503901,
2025-04-21,20118.25390625,20331.48657027976,19840.555553094957,20138.08950290393,209900,19874.275390625,20207.513411458334,,,,,,,,,,,283320.0,,,,98.00764545807957,49.60495864602472,48.059704370391515
