Date,Date,Close,High,Low,Open,Volume,sma5,sma15,sma25,sma50,upper1,middle,lower1,upper2,lower2,macd,macdsignal,macdhist,ema5volume,ema25volume,ema50volume,vr,vr14,rsi9,rsi14
1,2015-02-24,1170.2513427734375,1172.008476921746,1144.7728976229648,1144.7728976229648,14500,,,,,,,,,,,,,,,,,,,
2,2015-02-25,1155.3155517578125,1170.2511900695106,1153.5584178387892,1170.2511900695106,24300,,,,,,,,,,,,,,,,,,,
3,2015-02-26,1176.401123046875,1194.851028636109,1159.7083513232824,1168.494020651489,30200,,,,,,,,,,,,,,,,,,,
4,2015-02-27,1162.3441162109375,1181.6725897987233,1156.1941473420966,1176.4011879111454,14800,,,,,,,,,,,,,,,,,,,
5,2015-03-02,1150.9229736328125,1164.101480964486,1143.0158692338084,1162.3443466535962,16800,1163.047021484375,,,,,,,,,,,,20120.0,,,,,,
6,2015-03-03,1145.651611328125,1150.9230144477328,1142.1373425817196,1150.9230144477328,12800,1158.1270751953125,,,,,,,,,,,,19780.0,,,,,,
7,2015-03-04,1147.4085693359375,1150.0442704906145,1144.7728681812607,1145.6514352328195,6500,1156.5456787109374,,,,,,,,,,,,16220.0,,,,,,
8,2015-03-05,1152.679931640625,1155.3156327038278,1146.5299624931522,1147.4085295142197,6500,1151.8014404296875,,,,,,,,,,,,11480.0,,,,,,
9,2015-03-06,1140.3798828125,1153.558386851165,1106.9943392478815,1152.6798199152545,13400,1147.40859375,,,,,,,,,,,,11200.0,,,,,,
10,2015-03-09,1127.2015380859375,1141.258611047259,1098.2088251032126,1140.380043987176,28200,1142.664306640625,,,,,,,,,,,,13480.0,,,,,28.31846764099046,
11,2015-03-10,1128.958740234375,1139.5015455906494,1116.6588006520549,1127.2016060083292,9000,1139.325732421875,,,,,,,,,,,,12720.0,,,,,29.71795007422604,
12,2015-03-11,1127.2015380859375,1137.7443428069282,1121.0515686653596,1128.9586722061026,8700,1135.284326171875,,,,,,,,,,,,13160.0,,,,,29.079251543196655,
13,2015-03-12,1146.530029296875,1151.801431730424,1128.080120779454,1140.380059791068,11700,1134.054345703125,,,,,,,,,,,,14200.0,,,,,43.97839675728226,
